"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.925808313E2,-4.256250381E0,2.265000153E1,1.162500000E1
2.925908313E2,-5.756250381E0,2.238750076E1,1.162500000E1
2.926008313E2,-5.418750286E0,2.163750076E1,1.117500019E1
2.926108313E2,-5.493750095E0,2.370000076E1,1.164375019E1
2.926208313E2,-5.043750286E0,2.340000153E1,1.164375019E1
2.926308313E2,-4.968750000E0,2.268750000E1,1.010625076E1
2.926408313E2,-5.156250000E0,2.356875038E1,1.072500038E1
2.926508313E2,-5.681250095E0,2.400000000E1,1.209375095E1
2.926608313E2,-5.606250286E0,2.208750153E1,1.177500057E1
2.926708313E2,-4.368750095E0,2.178750038E1,1.132500076E1
2.926808313E2,-5.118750095E0,2.208750153E1,1.102500057E1
2.926908313E2,-4.800000191E0,2.208750153E1,1.025625038E1
2.927008313E2,-4.500000000E0,2.398125076E1,1.331250095E1
2.927108313E2,-4.143750191E0,2.353125000E1,1.179375076E1
2.927208313E2,-3.356250048E0,2.280000114E1,1.179375076E1
2.927308313E2,-4.762500286E0,2.340000153E1,1.239375019E1
2.927408313E2,-4.875000000E0,2.355000114E1,1.102500057E1
2.927508313E2,-3.431250095E0,2.191875076E1,1.040625000E1
2.927608313E2,-2.625000000E0,2.396250153E1,1.134375000E1
2.927708313E2,-4.425000191E0,2.400000000E1,1.074375057E1
2.927808313E2,-4.725000381E0,2.340000153E1,1.119375038E1
2.927908313E2,-2.868750095E0,2.325000000E1,1.027500057E1
2.928008313E2,-2.512500048E0,2.366250038E1,1.271250057E1
2.928108313E2,-2.681250095E0,2.469375038E1,1.256250095E1
2.928208313E2,-6.243750095E0,2.416875076E1,1.119375038E1
2.928308313E2,-4.762500286E0,2.340000153E1,1.269375038E1
2.928408313E2,-4.781250000E0,2.488125038E1,1.166250038E1
2.928508313E2,-3.450000048E0,2.499375153E1,1.256250095E1
2.928608313E2,-3.618750095E0,2.250000000E1,1.102500057E1
2.928708313E2,-3.318750143E0,2.146875000E1,1.207500076E1
2.928808313E2,-4.781250000E0,2.368125153E1,1.271250057E1
2.928908313E2,-2.906250000E0,2.323125076E1,1.134375000E1
2.929008313E2,-4.443750381E0,2.428125191E1,1.134375000E1
2.929108313E2,-2.906250000E0,2.323125076E1,1.134375000E1
2.929208313E2,-3.656250238E0,2.250000000E1,1.177500057E1
2.929308313E2,-3.225000143E0,2.308125114E1,1.194375038E1
2.929408313E2,-2.775000095E0,2.441250038E1,1.089375019E1
2.929508313E2,-3.693750143E0,2.471250153E1,1.104375076E1
2.929608313E2,-4.012500286E0,2.368125153E1,1.239375019E1
2.929708313E2,-3.712500095E0,2.471250153E1,1.181250000E1
2.929808313E2,-4.162500381E0,2.398125076E1,1.209375095E1
2.929908313E2,-3.243750095E0,2.516250038E1,1.089375019E1
2.930008313E2,-3.712500095E0,2.471250153E1,1.134375000E1
2.930108313E2,-2.906250000E0,2.278125000E1,1.179375076E1
2.930208313E2,-2.587500095E0,2.323125076E1,1.072500038E1
2.930308313E2,-3.431250095E0,2.471250153E1,1.211250019E1
2.930408313E2,-2.006250143E0,2.366250038E1,1.119375038E1
2.930508313E2,-2.793750048E0,2.366250038E1,1.239375019E1
2.930608313E2,-3.318750143E0,2.355000114E1,9.975000381E0
2.930708313E2,-2.193750143E0,2.321250153E1,1.254375076E1
2.930808313E2,-3.243750095E0,2.368125153E1,1.194375038E1
2.930908313E2,-1.256250024E0,2.409375191E1,1.119375038E1
2.931008313E2,-3.206250191E0,2.265000153E1,1.162500000E1
2.931108313E2,-4.106250286E0,2.280000114E1,1.132500076E1
2.931208313E2,-3.693750143E0,2.323125076E1,1.254375076E1
2.931308313E2,-4.500000000E0,2.323125076E1,1.406250095E1
2.931408313E2,-4.181250095E0,2.398125076E1,1.286250019E1
2.931508313E2,-2.606250048E0,2.278125000E1,1.179375076E1
2.931608313E2,-3.356250048E0,2.353125000E1,1.104375076E1
2.931708313E2,-3.656250238E0,2.280000114E1,1.179375076E1
2.931808313E2,-3.375000238E0,2.278125000E1,1.254375076E1
2.931908313E2,-3.393750191E0,2.323125076E1,1.254375076E1
2.932008313E2,-4.331250191E0,2.413125038E1,1.271250057E1
2.932108313E2,-5.756250381E0,2.341875076E1,1.087500000E1
2.932208313E2,-2.962500095E0,2.351250076E1,1.286250019E1
2.932308313E2,-1.912500024E0,2.319375038E1,1.361250019E1
2.932408313E2,-5.062500000E0,2.265000153E1,1.314375019E1
2.932508313E2,-3.937500238E0,2.191875076E1,1.192500019E1
2.932608313E2,-4.106250286E0,2.146875000E1,1.252500057E1
2.932708313E2,-2.775000095E0,2.263125038E1,1.239375019E1
2.932808313E2,-4.725000381E0,2.310000038E1,1.164375019E1
2.932908313E2,-2.606250048E0,2.203125000E1,1.284375095E1
2.933008313E2,-3.318750143E0,2.146875000E1,1.207500076E1
2.933108313E2,-4.275000095E0,2.235000038E1,1.269375038E1
2.933208313E2,-4.443750381E0,2.176875114E1,1.359375095E1
2.933308313E2,-5.831250191E0,2.340000153E1,1.269375038E1
2.933408313E2,-5.700000286E0,2.280000114E1,1.406250095E1
2.933508313E2,-4.725000381E0,2.310000038E1,1.194375038E1
2.933608313E2,-4.125000000E0,2.280000114E1,1.209375095E1
2.933708313E2,-2.887500048E0,2.250000000E1,1.177500057E1
2.933808313E2,-2.925000191E0,2.323125076E1,1.209375095E1
2.933908313E2,-3.675000191E0,2.250000000E1,1.254375076E1
2.934008313E2,-3.337500095E0,2.250000000E1,1.132500076E1
2.934108313E2,-3.281250238E0,2.366250038E1,1.346250057E1
2.934208313E2,-2.775000095E0,2.338125038E1,1.164375019E1
2.934308313E2,-4.425000191E0,2.280000114E1,1.179375076E1
2.934408313E2,-3.600000143E0,2.411250114E1,1.346250057E1
2.934508313E2,-4.162500381E0,2.398125076E1,1.209375095E1
2.934608313E2,-2.887500048E0,2.145000076E1,1.252500057E1
2.934708313E2,-4.050000191E0,2.486250114E1,1.241250038E1
2.934808313E2,-5.493750095E0,2.370000076E1,1.164375019E1
2.934908313E2,-5.793750286E0,2.266875076E1,1.269375038E1
2.935008313E2,-4.143750191E0,2.325000000E1,1.209375095E1
2.935108313E2,-4.687500000E0,2.370000076E1,1.012500000E1
2.935208313E2,-4.387500286E0,2.251875114E1,1.102500057E1
2.935308313E2,-5.643750191E0,2.430000114E1,1.104375076E1
2.935408313E2,-4.406250000E0,2.325000000E1,1.102500057E1
2.935508313E2,-4.743750095E0,2.310000038E1,1.239375019E1
2.935608313E2,-5.475000381E0,2.266875076E1,1.194375038E1
2.935708313E2,-5.606250286E0,2.281875038E1,1.132500076E1
2.935808313E2,-5.062500000E0,2.340000153E1,1.269375038E1
2.935908313E2,-5.793750286E0,2.266875076E1,1.239375019E1
2.936008313E2,-5.006250381E0,2.266875076E1,1.162500000E1
2.936108313E2,-4.706250191E0,2.118750000E1,1.267500019E1
2.936208313E2,-6.206250191E0,2.343750000E1,1.042500019E1
2.936308313E2,-5.812500000E0,2.311875153E1,1.269375038E1
2.936408313E2,-5.493750095E0,2.370000076E1,1.164375019E1
2.936508313E2,-4.987500191E0,2.118750000E1,1.237500095E1
2.936608313E2,-5.625000000E0,2.326875114E1,1.134375000E1
2.936708313E2,-4.893750191E0,2.325000000E1,1.209375095E1
2.936808313E2,-5.475000381E0,2.266875076E1,1.194375038E1
2.936908313E2,-6.825000286E0,2.238750076E1,1.192500019E1
2.937008313E2,-6.693750381E0,2.283750153E1,1.209375095E1
2.937108313E2,-6.187500477E0,2.195625114E1,1.117500019E1
2.937208313E2,-4.912500381E0,2.280000114E1,1.284375095E1
2.937308313E2,-4.350000381E0,2.208750153E1,1.025625038E1
2.937408313E2,-5.456250191E0,2.236875153E1,1.192500019E1
2.937508313E2,-5.006250381E0,2.236875153E1,1.192500019E1
2.937608313E2,-5.156250000E0,2.208750153E1,1.177500057E1
2.937708313E2,-4.837500095E0,2.281875038E1,1.102500057E1
2.937808313E2,-4.462500095E0,2.398125076E1,1.209375095E1
2.937908313E2,-4.743750095E0,2.310000038E1,1.239375019E1
2.938008313E2,-5.643750191E0,2.355000114E1,1.179375076E1
2.938108313E2,-4.275000095E0,2.235000038E1,1.269375038E1
2.938208313E2,-5.587500095E0,2.283750153E1,1.072500038E1
2.938308313E2,-4.837500095E0,2.148750114E1,1.207500076E1
2.938408313E2,-4.706250191E0,2.340000153E1,1.087500000E1
2.938508313E2,-4.012500286E0,2.413125038E1,1.194375038E1
2.938608313E2,-5.043750286E0,2.310000038E1,1.239375019E1
2.938708313E2,-4.162500381E0,2.323125076E1,1.284375095E1
2.938808313E2,-5.025000095E0,2.340000153E1,1.119375038E1
2.938908313E2,-4.106250286E0,2.325000000E1,1.102500057E1
2.939008313E2,-4.743750095E0,2.340000153E1,1.194375038E1
2.939108313E2,-5.156250000E0,2.251875114E1,1.177500057E1
2.939208313E2,-5.475000381E0,2.311875153E1,1.164375019E1
2.939308313E2,-5.606250286E0,2.148750114E1,1.252500057E1
2.939408313E2,-3.675000191E0,2.353125000E1,1.179375076E1
2.939508313E2,-4.406250000E0,2.355000114E1,1.072500038E1
2.939608313E2,-6.693750381E0,2.401875114E1,1.074375057E1
2.939708313E2,-3.656250238E0,2.355000114E1,1.072500038E1
2.939808313E2,-3.581250191E0,2.206875038E1,9.956250191E0
2.939908313E2,-5.006250381E0,2.341875076E1,1.087500000E1
2.940008313E2,-3.993750095E0,2.413125038E1,1.119375038E1
2.940108313E2,-5.062500000E0,2.370000076E1,1.194375038E1
2.940208313E2,-6.712500095E0,2.401875114E1,1.179375076E1
2.940308313E2,-4.368750095E0,2.206875038E1,1.102500057E1
2.940408313E2,-5.906250000E0,2.283750153E1,1.132500076E1
2.940508313E2,-3.300000191E0,2.176875114E1,1.070625019E1
2.940608313E2,-4.256250381E0,2.340000153E1,1.087500000E1
2.940708313E2,-4.856250286E0,2.281875038E1,1.132500076E1
2.940808313E2,-4.012500286E0,2.486250114E1,1.119375038E1
2.940908313E2,-5.456250191E0,2.266875076E1,1.117500019E1
2.941008313E2,-3.356250048E0,2.353125000E1,1.104375076E1
2.941108313E2,-3.656250238E0,2.398125076E1,1.074375057E1
2.941208313E2,-4.293750286E0,2.310000038E1,1.239375019E1
2.941308313E2,-5.418750286E0,2.193750000E1,1.117500019E1
2.941408313E2,-4.256250381E0,2.340000153E1,1.119375038E1
2.941508313E2,-3.937500238E0,2.370000076E1,1.042500019E1
2.941608313E2,-3.637500048E0,2.280000114E1,1.132500076E1
2.941708313E2,-4.987500191E0,2.266875076E1,1.087500000E1
2.941808313E2,-4.875000000E0,2.355000114E1,1.134375000E1
2.941908313E2,-4.875000000E0,2.325000000E1,1.179375076E1
2.942008313E2,-3.693750143E0,2.323125076E1,1.209375095E1
2.942108313E2,-3.937500238E0,2.236875153E1,1.117500019E1
2.942208313E2,-5.118750095E0,2.253750038E1,1.025625038E1
2.942308313E2,-5.718750000E0,2.238750076E1,1.042500019E1
2.942408313E2,-4.668750286E0,2.193750000E1,1.117500019E1
2.942508313E2,-3.412500143E0,2.396250153E1,1.256250095E1
2.942608313E2,-4.912500381E0,2.355000114E1,1.254375076E1
2.942708313E2,-5.925000191E0,2.281875038E1,1.179375076E1
2.942808313E2,-5.006250381E0,2.193750000E1,1.192500019E1
2.942908313E2,-5.062500000E0,2.265000153E1,1.314375019E1
2.943008313E2,-5.775000095E0,2.266875076E1,1.194375038E1
2.943108313E2,-6.243750095E0,2.238750076E1,1.269375038E1
2.943208313E2,-4.931250095E0,2.165625000E1,1.010625076E1
2.943308313E2,-5.906250000E0,2.283750153E1,1.132500076E1
2.943408313E2,-5.943750381E0,2.208750153E1,1.284375095E1
2.943508313E2,-5.437500000E0,2.238750076E1,1.117500019E1
2.943608313E2,-6.600000381E0,2.107500076E1,1.100625038E1
2.943708313E2,-6.262500286E0,2.163750076E1,1.389375019E1
2.943808313E2,-5.043750286E0,2.340000153E1,1.194375038E1
2.943908313E2,-4.725000381E0,2.161875153E1,1.314375019E1
2.944008313E2,-4.425000191E0,2.250000000E1,1.209375095E1
2.944108313E2,-5.493750095E0,2.191875076E1,1.314375019E1
2.944208313E2,-6.750000477E0,2.400000000E1,1.256250095E1
2.944308313E2,-5.737500191E0,2.120625114E1,1.237500095E1
2.944408313E2,-6.262500286E0,2.311875153E1,1.269375038E1
2.944508313E2,-6.337500095E0,2.180625153E1,1.132500076E1
2.944608313E2,-5.156250000E0,2.178750038E1,1.207500076E1
2.944708313E2,-5.231250286E0,2.398125076E1,1.256250095E1
2.944808313E2,-5.587500095E0,2.253750038E1,1.102500057E1
2.944908313E2,-6.468750477E0,2.355000114E1,1.361250019E1
2.945008313E2,-6.243750095E0,2.311875153E1,1.194375038E1
2.945108313E2,-5.456250191E0,2.266875076E1,1.117500019E1
2.945208313E2,-5.456250191E0,2.238750076E1,1.162500000E1
2.945308313E2,-6.356250286E0,2.150625038E1,1.207500076E1
2.945408313E2,-5.025000095E0,2.311875153E1,1.164375019E1
2.945508313E2,-8.025000572E0,2.240625000E1,1.162500000E1
2.945608313E2,-3.918750048E0,2.161875153E1,1.162500000E1
2.945708313E2,-4.425000191E0,2.325000000E1,1.179375076E1
2.945808313E2,-5.625000000E0,2.281875038E1,1.179375076E1
2.945908313E2,-5.718750000E0,2.238750076E1,1.042500019E1
2.946008313E2,-5.606250286E0,2.326875114E1,1.072500038E1
2.946108313E2,-7.818750381E0,2.182500076E1,1.070625019E1
2.946208313E2,-6.506250381E0,2.373750114E1,1.012500000E1
2.946308313E2,-7.181250095E0,2.272500038E1,8.606250763E0
2.946408313E2,-6.187500477E0,2.313750076E1,1.042500019E1
2.946508313E2,-5.906250000E0,2.283750153E1,1.102500057E1
2.946608313E2,-8.343750000E0,2.448750114E1,1.044375038E1
2.946708313E2,-6.787500381E0,2.270625114E1,1.042500019E1
2.946808313E2,-7.293750286E0,2.154375076E1,8.737500191E0
2.946908313E2,-6.225000381E0,2.341875076E1,1.117500019E1
2.947008313E2,-5.850000381E0,2.283750153E1,9.506250381E0
2.947108313E2,-8.062500000E0,2.418750191E1,1.089375019E1
2.947208313E2,-7.312500477E0,2.371875000E1,1.164375019E1
2.947308313E2,-6.131250381E0,2.195625114E1,9.656250000E0
2.947408313E2,-6.675000191E0,2.358750153E1,1.072500038E1
2.947508313E2,-7.668750286E0,2.490000153E1,1.196250057E1
2.947608313E2,-6.525000095E0,2.341875076E1,1.117500019E1
2.947708313E2,-7.537500381E0,2.270625114E1,1.010625076E1
2.947808313E2,-6.487500191E0,2.343750000E1,9.675000191E0
2.947908313E2,-6.618750095E0,2.180625153E1,1.070625019E1
2.948008313E2,-5.925000191E0,2.401875114E1,1.074375057E1
2.948108313E2,-6.168750286E0,2.313750076E1,9.656250000E0
2.948208313E2,-7.950000286E0,2.476875114E1,1.181250000E1
2.948308310E2,-8.025000572E0,2.345625114E1,1.087500000E1
2.948408310E2,-8.100000381E0,2.154375076E1,1.025625038E1
2.948508310E2,-6.806250095E0,2.313750076E1,1.042500019E1
2.948608310E2,-7.387500286E0,2.330625153E1,9.506250381E0
2.948708310E2,-7.143750191E0,2.283750153E1,1.179375076E1
2.948808310E2,-7.800000191E0,2.257500076E1,9.506250381E0
2.948908310E2,-8.062500000E0,2.418750191E1,1.089375019E1
2.949008310E2,-7.968750477E0,2.315625000E1,9.356250763E0
2.949108310E2,-6.318750381E0,2.210625076E1,1.072500038E1
2.949208310E2,-8.025000572E0,2.315625000E1,1.087500000E1
2.949308310E2,-8.268750191E0,2.347500038E1,8.606250763E0
2.949408310E2,-8.118750572E0,2.330625153E1,9.206250191E0
2.949508310E2,-6.693750381E0,2.505000114E1,9.993750572E0
2.949608310E2,-7.256250381E0,2.240625000E1,1.117500019E1
2.949708310E2,-8.906250000E0,2.332500076E1,9.975000381E0
2.949808310E2,-7.106250286E0,2.403750038E1,9.975000381E0
2.949908310E2,-8.006250381E0,2.375625038E1,9.675000191E0
2.950008310E2,-7.256250381E0,2.448750114E1,9.375000000E0
2.950108310E2,-7.875000477E0,2.210625076E1,1.207500076E1
2.950208310E2,-7.987500191E0,2.315625000E1,9.656250000E0
2.950308310E2,-8.756250381E0,2.347500038E1,9.675000191E0
2.950408310E2,-7.968750477E0,2.375625038E1,8.606250763E0
2.950508310E2,-8.006250381E0,2.315625000E1,1.012500000E1
2.950608310E2,-8.325000763E0,2.418750191E1,1.012500000E1
2.950708310E2,-7.912500381E0,2.358750153E1,1.179375076E1
2.950808310E2,-8.606250763E0,2.360625076E1,9.975000381E0
2.950908310E2,-8.343750000E0,2.448750114E1,1.012500000E1
2.951008310E2,-9.000000000E0,2.551875114E1,1.104375076E1
2.951108310E2,-7.068750381E0,2.210625076E1,1.025625038E1
2.951208310E2,-6.862500191E0,2.490000153E1,1.089375019E1
2.951308310E2,-7.818750381E0,2.212500000E1,1.025625038E1
2.951408310E2,-8.025000572E0,2.345625114E1,1.042500019E1
2.951508310E2,-7.256250381E0,2.343750000E1,1.042500019E1
2.951608310E2,-8.156250000E0,2.257500076E1,1.072500038E1
2.951708310E2,-8.025000572E0,2.315625000E1,1.087500000E1
2.951808310E2,-7.875000477E0,2.433750153E1,9.975000381E0
2.951908310E2,-7.875000477E0,2.433750153E1,9.975000381E0
2.952008310E2,-9.806250572E0,2.169375038E1,1.162500000E1
2.952108310E2,-9.806250572E0,2.169375038E1,1.162500000E1
2.952208310E2,-8.793750763E0,2.315625000E1,1.117500019E1
2.952308310E2,-8.268750191E0,2.272500038E1,9.356250763E0
2.952408310E2,-7.518750191E0,2.242500114E1,1.010625076E1
2.952508310E2,-7.518750191E0,2.242500114E1,1.010625076E1
2.952608310E2,-9.506250381E0,2.377500153E1,9.375000000E0
2.952708310E2,-7.800000191E0,2.257500076E1,9.506250381E0
2.952808310E2,-8.212500572E0,2.328750038E1,1.179375076E1
2.952908310E2,-8.212500572E0,2.328750038E1,1.179375076E1
2.953008310E2,-8.006250381E0,2.270625114E1,1.087500000E1
2.953108310E2,-7.200000286E0,2.167500114E1,1.040625000E1
2.953208310E2,-7.387500286E0,2.210625076E1,1.102500057E1
2.953308310E2,-9.487500191E0,2.274375153E1,9.656250000E0
2.953408310E2,-8.756250381E0,2.345625114E1,1.012500000E1
2.953508310E2,-8.925000191E0,2.257500076E1,1.102500057E1
2.953608310E2,-7.256250381E0,2.343750000E1,1.012500000E1
2.953708310E2,-8.718750000E0,2.403750038E1,1.256250095E1
2.953808310E2,-1.006875038E1,2.216250038E1,9.956250191E0
2.953908310E2,-8.625000000E0,2.257500076E1,1.132500076E1
2.954008310E2,-8.606250763E0,2.287500000E1,1.027500057E1
2.954108310E2,-8.325000763E0,2.345625114E1,1.042500019E1
2.954208310E2,-8.756250381E0,2.272500038E1,1.087500000E1
2.954308310E2,-9.637500763E0,2.184375000E1,1.070625019E1
2.954408310E2,-8.962500572E0,2.126250076E1,9.337500572E0
2.954508310E2,-8.887500763E0,2.184375000E1,1.070625019E1
2.954608310E2,-9.243750572E0,2.113125038E1,8.737500191E0
2.954708310E2,-9.375000000E0,2.287500000E1,1.072500038E1
2.954808310E2,-7.387500286E0,2.330625153E1,9.975000381E0
2.954908310E2,-9.581250191E0,2.156250000E1,9.487500191E0
2.955008310E2,-9.075000763E0,2.197500038E1,1.192500019E1
2.955108310E2,-8.006250381E0,2.270625114E1,1.087500000E1
2.955208310E2,-1.100625038E1,2.201250076E1,1.085625076E1
2.955308310E2,-8.062500000E0,2.081250000E1,9.487500191E0
2.955408310E2,-9.806250572E0,2.096250153E1,1.192500019E1
2.955508310E2,-9.506250381E0,2.169375038E1,1.117500019E1
2.955608310E2,-8.568750381E0,2.109375000E1,1.130625057E1
2.955708310E2,-1.053750038E1,2.098125076E1,1.115625000E1
2.955808310E2,-9.543750763E0,2.169375038E1,1.237500095E1
2.955908310E2,-8.718750000E0,2.199375153E1,1.040625000E1
2.956008310E2,-8.587500572E0,2.182500076E1,1.102500057E1
2.956108310E2,-9.375000000E0,2.154375076E1,1.207500076E1
2.956208310E2,-1.042500019E1,2.334375000E1,9.975000381E0
2.956308310E2,-9.000000000E0,2.126250076E1,1.010625076E1
2.956408310E2,-7.106250286E0,2.210625076E1,1.177500057E1
2.956508310E2,-9.056250572E0,2.169375038E1,1.162500000E1
2.956608310E2,-9.637500763E0,2.111250114E1,1.130625057E1
2.956708310E2,-8.662500381E0,2.096250153E1,9.637500763E0
2.956808310E2,-9.337500572E0,2.111250114E1,1.130625057E1
2.956908310E2,-9.750000000E0,2.126250076E1,1.010625076E1
2.957008310E2,-1.021875000E1,2.096250153E1,1.085625076E1
2.957108310E2,-9.618750572E0,2.184375000E1,1.025625038E1
2.957208310E2,-9.112500191E0,2.242500114E1,1.239375019E1
2.957308310E2,-9.787500381E0,2.126250076E1,1.115625000E1
2.957408310E2,-9.468750000E0,2.169375038E1,1.040625000E1
2.957508310E2,-9.375000000E0,2.212500000E1,1.177500057E1
2.957608310E2,-8.212500572E0,2.021250153E1,1.008750057E1
2.957708310E2,-8.512500763E0,2.036250114E1,1.023750019E1
2.957808310E2,-8.831250191E0,2.081250000E1,1.025625038E1
2.957908310E2,-9.000000000E0,2.126250076E1,1.040625000E1
2.958008310E2,-9.581250191E0,2.083125114E1,9.937500000E0
2.958108310E2,-1.175625038E1,2.201250076E1,1.085625076E1
2.958208310E2,-9.693750381E0,2.023125076E1,9.337500572E0
2.958308310E2,-9.318750381E0,2.081250000E1,1.100625038E1
2.958408310E2,-9.450000763E0,2.096250153E1,1.040625000E1
2.958508310E2,-1.115625000E1,2.186250114E1,1.070625019E1
2.958608310E2,-9.712500572E0,2.098125076E1,8.887500763E0
2.958708310E2,-1.057500076E1,2.199375153E1,1.162500000E1
2.958808310E2,-1.005000019E1,2.038125038E1,1.070625019E1
2.958908310E2,-8.831250191E0,2.006250000E1,1.100625038E1
2.959008310E2,-1.194375038E1,1.953750038E1,9.618750572E0
2.959108310E2,-1.008750057E1,2.036250114E1,1.205625057E1
2.959208310E2,-1.016250038E1,1.980000114E1,1.008750057E1
2.959308310E2,-1.087500000E1,2.186250114E1,1.132500076E1
2.959408310E2,-1.233750057E1,2.040000153E1,1.130625057E1
2.959508310E2,-1.018125057E1,2.023125076E1,1.038750076E1
2.959608310E2,-1.081875038E1,2.158125114E1,9.956250191E0
2.959708310E2,-1.050000000E1,1.950000000E1,1.160625076E1
2.959808310E2,-9.768750191E0,2.199375153E1,1.010625076E1
2.959908310E2,-9.337500572E0,2.111250114E1,1.130625057E1
2.960008310E2,-1.081875038E1,2.038125038E1,1.100625038E1
2.960108310E2,-8.887500763E0,2.079375076E1,1.175625038E1
2.960208310E2,-1.027500057E1,1.966875076E1,9.168750763E0
2.960308310E2,-9.337500572E0,1.961250114E1,1.280625057E1
2.960408310E2,-1.059375000E1,2.126250076E1,1.267500019E1
2.960508310E2,-1.171875000E1,2.100000000E1,1.040625000E1
2.960608310E2,-1.171875000E1,1.921875000E1,1.235625076E1
2.960708310E2,-1.164375019E1,2.111250114E1,1.282500076E1
2.960808310E2,-1.057500076E1,2.096250153E1,1.237500095E1
2.960908310E2,-1.027500057E1,2.096250153E1,1.267500019E1
2.961008310E2,-1.029375076E1,2.051250076E1,1.342500019E1
2.961108310E2,-9.637500763E0,1.888125038E1,1.325625038E1
2.961208310E2,-9.281250000E0,1.815000153E1,1.250625038E1
2.961308310E2,-1.083750057E1,1.935000038E1,1.250625038E1
2.961408310E2,-1.023750019E1,1.918125153E1,1.310625076E1
2.961508310E2,-1.053750038E1,1.978125000E1,1.235625076E1
2.961608310E2,-1.111875057E1,2.113125038E1,1.070625019E1
2.961708310E2,-1.132500076E1,2.023125076E1,1.312500095E1
2.961808310E2,-1.179375076E1,2.171250153E1,1.192500019E1
2.961908310E2,-1.158750057E1,1.965000153E1,1.205625057E1
2.962008310E2,-1.081875038E1,1.890000153E1,1.250625038E1
2.962108310E2,-1.025625038E1,1.873125076E1,1.417500019E1
2.962208310E2,-9.618750572E0,1.858125114E1,1.325625038E1
2.962308310E2,-1.098750019E1,1.920000076E1,1.265625095E1
2.962408310E2,-9.318750381E0,1.813125038E1,1.355625057E1
2.962508310E2,-1.008750057E1,1.888125038E1,1.357500076E1
2.962608310E2,-8.062500000E0,2.017500114E1,1.464375019E1
2.962708310E2,-8.100000381E0,1.856250000E1,1.280625057E1
2.962808310E2,-8.756250381E0,1.946250153E1,1.387500095E1
2.962908310E2,-9.581250191E0,2.122500038E1,1.419375038E1
2.963008310E2,-8.362500191E0,2.092500114E1,1.389375019E1
2.963108310E2,-9.337500572E0,1.888125038E1,1.357500076E1
2.963208310E2,-8.718750000E0,1.916250038E1,1.265625095E1
2.963308310E2,-9.787500381E0,2.021250153E1,1.190625000E1
2.963408310E2,-8.793750763E0,2.019375038E1,1.419375038E1
2.963508310E2,-9.450000763E0,1.918125153E1,1.235625076E1
2.963608310E2,-1.008750057E1,1.933125114E1,1.280625057E1
2.963708310E2,-8.625000000E0,2.034375000E1,1.357500076E1
2.963808310E2,-9.656250000E0,1.888125038E1,1.402500057E1
2.963908310E2,-1.016250038E1,2.006250000E1,1.434375095E1
2.964008310E2,-8.625000000E0,2.004375076E1,1.357500076E1
2.964108310E2,-7.837500095E0,1.884375000E1,1.402500057E1
2.964208310E2,-8.943750381E0,2.034375000E1,1.404375076E1
2.964308310E2,-9.056250572E0,2.021250153E1,1.267500019E1
2.964408310E2,-8.118750572E0,1.753125000E1,1.477500057E1
2.964508310E2,-7.387500286E0,1.959375000E1,1.327500057E1
2.964608310E2,-7.556250095E0,2.017500114E1,1.312500095E1
2.964708310E2,-7.425000191E0,2.077500153E1,1.327500057E1
2.964808310E2,-8.062500000E0,2.017500114E1,1.464375019E1
2.964908310E2,-6.787500381E0,2.017500114E1,1.312500095E1
2.965008310E2,-9.093750000E0,1.944375038E1,1.464375019E1
2.965108310E2,-7.068750381E0,2.032500076E1,1.205625057E1
2.965208310E2,-8.925000191E0,2.004375076E1,1.357500076E1
2.965308310E2,-8.043750763E0,2.092500114E1,1.389375019E1
2.965408310E2,-6.825000286E0,2.017500114E1,1.387500095E1
2.965508310E2,-7.106250286E0,2.107500076E1,1.252500057E1
2.965608310E2,-7.593750477E0,2.047500038E1,1.389375019E1
2.965708310E2,-7.987500191E0,2.122500038E1,1.162500000E1
2.965808310E2,-7.593750477E0,2.047500038E1,1.389375019E1
2.965908310E2,-6.862500191E0,2.090625000E1,1.419375038E1
2.966008310E2,-8.606250763E0,2.034375000E1,1.282500076E1
2.966108310E2,-6.787500381E0,2.017500114E1,1.267500019E1
2.966208310E2,-7.893750191E0,2.002500153E1,1.434375095E1
2.966308310E2,-6.131250381E0,2.092500114E1,1.040625000E1
2.966408310E2,-6.675000191E0,2.075625038E1,1.327500057E1
2.966508310E2,-6.693750381E0,2.105625153E1,1.404375076E1
2.966608310E2,-7.406250477E0,2.032500076E1,1.327500057E1
2.966708310E2,-6.787500381E0,2.047500038E1,1.267500019E1
2.966808310E2,-6.600000381E0,2.032500076E1,1.175625038E1
2.966908310E2,-6.225000381E0,2.163750076E1,1.267500019E1
2.967008310E2,-7.818750381E0,2.079375076E1,1.175625038E1
2.967108310E2,-5.437500000E0,2.193750000E1,1.162500000E1
2.967208310E2,-6.825000286E0,2.120625114E1,1.314375019E1
2.967308310E2,-6.525000095E0,2.193750000E1,1.237500095E1
2.967408310E2,-4.968750000E0,2.193750000E1,1.087500000E1
2.967508310E2,-5.943750381E0,2.148750114E1,1.359375095E1
2.967608310E2,-5.775000095E0,2.118750000E1,1.344375038E1
2.967708310E2,-4.218750000E0,2.088750076E1,1.192500019E1
2.967808310E2,-5.512500286E0,2.161875153E1,1.419375038E1
2.967908310E2,-4.968750000E0,2.045625114E1,1.267500019E1
