"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.944397126E2,1.806491911E-1,-1.321523547E0,4.373695374E0
2.944447126E2,2.914572358E-1,-1.528707504E0,3.682827950E0
2.944497126E2,4.565756619E-1,-1.663302064E0,3.109339714E0
2.944547126E2,6.603608727E-1,-1.682801247E0,2.646551132E0
2.944597126E2,8.357316852E-1,-1.666425467E0,2.278893471E0
2.944647126E2,9.920152426E-1,-1.626019359E0,1.989176750E0
2.944697126E2,1.125274301E0,-1.596289873E0,1.796548843E0
2.944747126E2,1.238056183E0,-1.552412748E0,1.648733139E0
2.944797126E2,1.340341091E0,-1.524515390E0,1.563313484E0
2.944847126E2,1.478535175E0,-1.527204514E0,1.574804306E0
2.944897126E2,1.613548160E0,-1.574827790E0,1.663867950E0
2.944947126E2,1.743710995E0,-1.665014148E0,1.813443184E0
2.944997126E2,1.854931116E0,-1.773356676E0,2.006523132E0
2.945047126E2,1.902725935E0,-1.885668755E0,2.184473991E0
2.945097126E2,1.881406426E0,-1.975381494E0,2.340512276E0
2.945147126E2,1.846310019E0,-2.016842365E0,2.414933205E0
2.945197126E2,1.786326051E0,-2.101243973E0,2.444342613E0
2.945247126E2,1.715620518E0,-2.136731148E0,2.347338676E0
2.945297126E2,1.614181399E0,-2.110880613E0,2.116433144E0
2.945347126E2,1.488422036E0,-2.024628639E0,1.839587212E0
2.945397126E2,1.332188129E0,-1.929638267E0,1.508166313E0
2.945447126E2,1.205283999E0,-1.821801662E0,1.143655777E0
2.945497126E2,1.090575576E0,-1.676216364E0,7.127265930E-1
2.945547126E2,9.777444601E-1,-1.507306218E0,2.374010086E-1
2.945597126E2,8.482878804E-1,-1.316808820E0,-2.576465607E-1
2.945647126E2,7.473032475E-1,-1.087342381E0,-8.041734695E-1
2.945697126E2,6.620993614E-1,-8.800398111E-1,-1.285386086E0
2.945747126E2,5.969566703E-1,-7.035934925E-1,-1.617690086E0
2.945797126E2,4.969191253E-1,-5.373682976E-1,-2.115257263E0
2.945847126E2,3.756341934E-1,-3.809424639E-1,-2.652259350E0
2.945897126E2,2.962604463E-1,-2.638550997E-1,-3.090387344E0
2.945947126E2,2.450408340E-1,-1.363030076E-1,-3.483710289E0
2.945997126E2,2.021997869E-1,-4.510259628E-2,-3.837932587E0
2.946047126E2,2.031436861E-1,4.014438391E-2,-4.188941002E0
2.946097126E2,1.841288507E-1,1.306109428E-1,-4.489426613E0
2.946147126E2,1.746933609E-1,2.346339822E-1,-4.723116875E0
2.946197126E2,1.614934951E-1,3.305730820E-1,-4.938996315E0
2.946247126E2,1.402163804E-1,4.344446659E-1,-5.078726768E0
2.946297126E2,1.181582659E-1,5.315919518E-1,-5.176613808E0
2.946347126E2,1.032027975E-1,6.155211926E-1,-5.223861217E0
2.946397126E2,6.788009405E-2,6.980004311E-1,-5.180577278E0
2.946447126E2,9.724028409E-3,8.174618483E-1,-4.972451687E0
2.946497126E2,-6.098437309E-2,8.986750841E-1,-4.761857986E0
2.946547126E2,-1.523177028E-1,9.041965008E-1,-4.543830395E0
2.946597126E2,-2.827028036E-1,8.523395658E-1,-4.331715584E0
2.946647126E2,-4.164847732E-1,7.702072859E-1,-4.099404335E0
2.946697126E2,-5.179490447E-1,6.785990000E-1,-3.907969952E0
2.946747126E2,-5.848860741E-1,5.944941640E-1,-3.740064621E0
2.946797126E2,-6.114321947E-1,5.435687304E-1,-3.511738777E0
2.946847126E2,-6.203747988E-1,5.020557046E-1,-3.335036278E0
2.946897126E2,-5.987496972E-1,4.526208639E-1,-3.201922417E0
2.946947126E2,-5.441195965E-1,4.155760407E-1,-3.091960907E0
2.946997126E2,-4.654359221E-1,4.075856805E-1,-2.958674908E0
2.947047126E2,-3.688951731E-1,4.472002983E-1,-2.806631088E0
2.947097126E2,-2.487086654E-1,4.928190112E-1,-2.669352055E0
2.947147126E2,-1.232098192E-1,5.324885249E-1,-2.483165741E0
2.947197126E2,-2.440360188E-2,6.261431575E-1,-2.266440392E0
2.947247126E2,3.929210454E-2,7.040402889E-1,-2.122507095E0
2.947297126E2,1.195351928E-1,7.564077377E-1,-1.913581371E0
2.947347126E2,2.287880629E-1,7.750818133E-1,-1.712598801E0
2.947397126E2,3.373480439E-1,8.115210533E-1,-1.601221085E0
2.947447126E2,4.300462604E-1,8.625720143E-1,-1.553736687E0
2.947497126E2,5.057860017E-1,9.348867536E-1,-1.547148705E0
2.947547126E2,5.728881955E-1,1.010172725E0,-1.622859001E0
2.947597126E2,5.744042397E-1,1.069297314E0,-1.663849831E0
2.947647126E2,5.897617340E-1,1.124971390E0,-1.710621357E0
2.947697126E2,5.774125457E-1,1.150336504E0,-1.754759312E0
2.947747126E2,5.531198978E-1,1.147822618E0,-1.747967243E0
2.947797126E2,5.121271014E-1,1.139265299E0,-1.700472832E0
2.947847126E2,4.618467093E-1,1.171044827E0,-1.582658768E0
2.947897126E2,4.161170125E-1,1.203018904E0,-1.419438362E0
2.947947126E2,3.312397897E-1,1.254467726E0,-1.224500656E0
2.947997126E2,2.633415163E-1,1.322125196E0,-1.036397934E0
2.948047126E2,2.001849264E-1,1.371273756E0,-8.706369400E-1
2.948097126E2,1.546823680E-1,1.427211046E0,-7.652788162E-1
2.948147126E2,1.399954110E-1,1.460171819E0,-7.011127472E-1
2.948197126E2,1.496998370E-1,1.476113081E0,-5.517110825E-1
2.948247123E2,1.775980890E-1,1.497046947E0,-4.209508896E-1
2.948297123E2,2.320982069E-1,1.520320535E0,-2.862529755E-1
2.948347123E2,2.959309816E-1,1.550430059E0,-1.824541092E-1
2.948397123E2,3.356275558E-1,1.578772306E0,-1.125154495E-1
2.948447123E2,3.700880706E-1,1.609492302E0,-8.008575439E-2
2.948497123E2,3.610526323E-1,1.628735423E0,-7.094097137E-2
2.948547123E2,3.353486061E-1,1.618198395E0,-6.685733795E-2
2.948597123E2,2.881466150E-1,1.554972053E0,-4.154205322E-2
2.948647123E2,2.588822246E-1,1.397575617E0,3.874111176E-2
2.948697123E2,2.502223551E-1,1.123355508E0,1.939773560E-1
2.948747123E2,2.937221825E-1,7.819854021E-1,3.882904053E-1
2.948797123E2,3.319697082E-1,3.911970854E-1,6.297750473E-1
2.948847123E2,3.535217047E-1,-1.039350033E-2,9.248600006E-1
2.948897123E2,3.216530979E-1,-3.276917934E-1,1.199262619E0
2.948947123E2,2.867961526E-1,-5.318121910E-1,1.563776970E0
2.948997123E2,1.330734044E-1,-6.417453885E-1,2.005958557E0
2.949047123E2,-7.793965936E-2,-5.562679768E-1,2.338175774E0
2.949097123E2,-3.089668453E-1,-3.170077801E-1,2.594605446E0
2.949147123E2,-5.022042990E-1,2.844917774E-2,2.698743820E0
2.949197123E2,-6.207150221E-1,4.279056787E-1,2.614708900E0
2.949247123E2,-6.358932257E-1,8.212596178E-1,2.351042747E0
2.949297123E2,-5.477886200E-1,1.139754891E0,1.999227524E0
2.949347123E2,-3.747369349E-1,1.328608394E0,1.642970085E0
2.949397123E2,-9.001421928E-2,1.409140944E0,1.358793259E0
2.949447123E2,2.125046104E-1,1.459083200E0,1.258507729E0
2.949497123E2,4.811435342E-1,1.489736795E0,1.355218887E0
2.949547123E2,6.751515865E-1,1.500536084E0,1.630905151E0
2.949597123E2,7.642488480E-1,1.514969945E0,1.967287064E0
2.949647123E2,7.292580605E-1,1.474009395E0,2.247690201E0
2.949697123E2,6.065710783E-1,1.331297159E0,2.501888275E0
2.949747123E2,4.192304015E-1,1.105494380E0,2.692954063E0
2.949797123E2,1.556245983E-1,8.070987463E-1,2.744187355E0
2.949847123E2,-2.303594649E-1,5.457533598E-1,2.677200317E0
2.949897123E2,-6.733506918E-1,3.424613476E-1,2.492707253E0
2.949947123E2,-1.084421635E0,1.659604311E-1,2.234494209E0
2.949997123E2,-1.417301893E0,-5.253434181E-2,1.946332932E0
2.950047123E2,-1.660383463E0,-3.455775976E-1,1.724505424E0
2.950097123E2,-1.782911420E0,-7.112689614E-1,1.602894783E0
2.950147123E2,-1.790386200E0,-1.058373094E0,1.552758217E0
2.950197123E2,-1.747895479E0,-1.347828031E0,1.582423210E0
2.950247123E2,-1.624298930E0,-1.600603342E0,1.721291542E0
2.950297123E2,-1.441640615E0,-1.743424177E0,1.907925606E0
2.950347123E2,-1.305184484E0,-1.837134600E0,2.083518982E0
2.950397123E2,-1.169931650E0,-1.851680279E0,2.183994293E0
2.950447123E2,-1.027633429E0,-1.794515014E0,2.214439392E0
2.950497123E2,-9.290928841E-1,-1.713822365E0,2.224735260E0
2.950547123E2,-8.645642996E-1,-1.630197525E0,2.185433388E0
2.950597123E2,-8.015739918E-1,-1.568249464E0,2.125964165E0
2.950647123E2,-7.392414212E-1,-1.562060833E0,2.056902885E0
2.950697123E2,-6.911734343E-1,-1.603740454E0,1.971279144E0
2.950747123E2,-6.426409483E-1,-1.677130222E0,1.920619965E0
2.950797123E2,-6.007939577E-1,-1.760145903E0,1.889178276E0
2.950847123E2,-6.035858393E-1,-1.815528274E0,1.868051529E0
2.950897123E2,-6.219953299E-1,-1.825822234E0,1.880825043E0
2.950947123E2,-6.368434429E-1,-1.793705225E0,1.897772789E0
2.950997123E2,-6.750271320E-1,-1.729678512E0,1.901679993E0
2.951047123E2,-6.978892088E-1,-1.674304008E0,1.825349808E0
2.951097123E2,-6.514240503E-1,-1.627256155E0,1.657942772E0
2.951147123E2,-5.775691271E-1,-1.591251016E0,1.381088257E0
2.951197123E2,-4.790005386E-1,-1.579457998E0,1.021515846E0
2.951247123E2,-3.795521855E-1,-1.546279192E0,6.525192261E-1
2.951297123E2,-2.947864532E-1,-1.461246490E0,2.907543182E-1
2.951347123E2,-2.188022435E-1,-1.334438443E0,-2.385902405E-2
2.951397123E2,-1.202005744E-1,-1.203829288E0,-2.879505157E-1
2.951447123E2,1.176613569E-2,-1.077697992E0,-5.148773193E-1
2.951497123E2,1.262896955E-1,-9.550589919E-1,-6.885023117E-1
2.951547123E2,2.210954875E-1,-8.155545592E-1,-8.095779419E-1
2.951597123E2,2.819668651E-1,-6.511590481E-1,-9.011735916E-1
2.951647123E2,3.042445481E-1,-4.656707942E-1,-1.004624367E0
2.951697123E2,2.779844403E-1,-3.033439517E-1,-1.145298004E0
2.951747123E2,2.598950267E-1,-1.331641674E-1,-1.351488113E0
2.951797123E2,2.223737538E-1,7.167398930E-3,-1.588521957E0
2.951847123E2,1.276325583E-1,1.255213618E-1,-1.900231361E0
2.951897123E2,4.417628050E-2,2.779652476E-1,-2.235230446E0
2.951947123E2,-3.108128905E-2,4.231665134E-1,-2.548329353E0
2.951997123E2,-9.469062090E-2,5.265973210E-1,-2.906887054E0
2.952047123E2,-1.693997979E-1,5.862007737E-1,-3.324561119E0
2.952097123E2,-2.257563472E-1,6.427146792E-1,-3.718102932E0
2.952147123E2,-2.493718266E-1,7.133586407E-1,-4.079157829E0
2.952197123E2,-2.380492091E-1,7.729877830E-1,-4.377457619E0
2.952247123E2,-2.130902112E-1,8.348551989E-1,-4.598997116E0
2.952297123E2,-1.879869998E-1,8.758547902E-1,-4.766229630E0
2.952347123E2,-1.505240500E-1,9.092835784E-1,-4.862640381E0
2.952397123E2,-1.357713044E-1,9.284092188E-1,-4.903213024E0
2.952447123E2,-1.240536273E-1,9.459558129E-1,-4.828774929E0
2.952497123E2,-1.082979739E-1,9.223174453E-1,-4.686043739E0
2.952547123E2,-9.206137061E-2,8.911461830E-1,-4.449075699E0
2.952597123E2,-8.982777596E-2,8.483914733E-1,-4.112091064E0
2.952647123E2,-8.077278733E-2,7.942267060E-1,-3.727609158E0
2.952697123E2,-9.032145143E-2,7.647249103E-1,-3.314253807E0
2.952747123E2,-1.419626474E-1,7.510385513E-1,-2.943540096E0
2.952797123E2,-2.176299095E-1,7.262225747E-1,-2.659442902E0
2.952847123E2,-3.117184341E-1,7.022038102E-1,-2.388092995E0
2.952897123E2,-3.919075727E-1,6.902222633E-1,-2.231148720E0
2.952947123E2,-4.509162903E-1,6.766830683E-1,-2.105215073E0
2.952997123E2,-5.064872503E-1,7.100544572E-1,-2.032661438E0
2.953047123E2,-5.381603241E-1,7.281031609E-1,-1.993978024E0
2.953097123E2,-5.394781828E-1,7.167446017E-1,-1.974891663E0
2.953147123E2,-5.313345194E-1,6.784239411E-1,-1.937628746E0
2.953197123E2,-5.291000605E-1,6.409859061E-1,-1.907577515E0
2.953247123E2,-4.858258963E-1,6.268513203E-1,-1.822144508E0
2.953297123E2,-4.182285964E-1,6.400392056E-1,-1.714227676E0
2.953347123E2,-3.757618666E-1,6.758073568E-1,-1.569272995E0
2.953397123E2,-3.810226917E-1,7.022937536E-1,-1.446732521E0
2.953447123E2,-4.297022223E-1,7.245792747E-1,-1.326375008E0
2.953497123E2,-4.853170812E-1,7.707048655E-1,-1.198193550E0
2.953547123E2,-5.913833976E-1,8.669804335E-1,-1.042138100E0
2.953597123E2,-6.827311516E-1,9.262312651E-1,-8.754053116E-1
2.953647123E2,-7.908225656E-1,9.340507984E-1,-6.899089813E-1
2.953697123E2,-8.801890016E-1,9.363977313E-1,-5.060138702E-1
2.953747123E2,-9.659669399E-1,9.001088142E-1,-3.024158478E-1
2.953797123E2,-1.054725289E0,8.516007066E-1,-1.395359039E-1
2.953847123E2,-1.126211524E0,7.397891283E-1,-6.011390686E-2
2.953897123E2,-1.136572957E0,6.276333332E-1,5.826377869E-2
2.953947123E2,-1.078430533E0,5.274555683E-1,2.414541245E-1
2.953997123E2,-9.895820618E-1,4.667946100E-1,4.716653824E-1
2.954047123E2,-9.198837280E-1,4.341664314E-1,7.096710205E-1
2.954097123E2,-8.384197354E-1,4.160867333E-1,9.223070145E-1
2.954147123E2,-7.852064371E-1,4.053467214E-1,1.138531685E0
2.954197123E2,-7.105447054E-1,3.903685510E-1,1.306638718E0
2.954247123E2,-6.610972285E-1,3.370464146E-1,1.455912590E0
2.954297123E2,-6.373180151E-1,2.436459959E-1,1.596114159E0
2.954347123E2,-5.935692191E-1,1.373479366E-1,1.736616135E0
2.954397123E2,-5.409491062E-1,4.558476806E-2,1.859560013E0
2.954447123E2,-4.945694804E-1,2.259412408E-2,1.961947441E0
2.954497123E2,-4.452261329E-1,4.134467244E-2,2.033465385E0
2.954547123E2,-3.526826501E-1,6.609234214E-2,2.033936501E0
2.954597123E2,-2.252629697E-1,2.002114058E-2,2.082216263E0
2.954647123E2,-7.128375769E-2,-1.284691691E-1,2.202182770E0
2.954697123E2,8.984209597E-2,-3.774795532E-1,2.347483635E0
2.954747123E2,2.047531903E-1,-6.110539436E-1,2.537570953E0
2.954797123E2,2.590931654E-1,-7.348280549E-1,2.772128105E0
2.954847123E2,2.589225769E-1,-7.914713621E-1,3.068966866E0
2.954897123E2,2.253465950E-1,-8.401185870E-1,3.395471573E0
2.954947123E2,1.906488538E-1,-8.954278231E-1,3.697932243E0
2.954997123E2,1.309681386E-1,-9.889708757E-1,4.001440048E0
2.955047123E2,8.626782894E-2,-1.114032149E0,4.347122192E0
2.955097123E2,9.652318060E-2,-1.291564465E0,4.574397087E0
2.955147123E2,1.882838011E-1,-1.534361720E0,4.769884109E0
2.955197123E2,3.018437922E-1,-1.799061775E0,4.985810280E0
2.955247123E2,4.263472855E-1,-2.048104763E0,5.165644646E0
2.955297123E2,4.961963892E-1,-2.248344660E0,5.363995552E0
2.955347123E2,4.986226261E-1,-2.351915836E0,5.535558701E0
2.955397123E2,4.533270597E-1,-2.279756069E0,5.648612022E0
2.955447123E2,3.868073523E-1,-2.054677248E0,5.633736610E0
2.955497123E2,3.207142353E-1,-1.746159077E0,5.417308807E0
2.955547123E2,2.542915344E-1,-1.414080977E0,4.909242630E0
2.955597123E2,1.891765147E-1,-1.130605340E0,4.173842430E0
2.955647123E2,1.839468479E-1,-9.317537546E-1,3.308842659E0
2.955697123E2,2.153175771E-1,-8.388395309E-1,2.395168304E0
2.955747123E2,3.270355463E-1,-8.371911049E-1,1.550830841E0
2.955797123E2,5.492691398E-1,-8.592462540E-1,9.594001770E-1
2.955847123E2,7.935978770E-1,-8.676378727E-1,5.827741623E-1
2.955897123E2,9.859982133E-1,-8.220474720E-1,2.220277786E-1
2.955947123E2,1.148066998E0,-7.465529442E-1,-1.166820526E-2
2.955997123E2,1.283869982E0,-6.877304912E-1,-1.434707642E-2
2.956047123E2,1.461808443E0,-6.589487195E-1,2.048988342E-1
2.956097123E2,1.673298001E0,-6.837756634E-1,6.377658844E-1
2.956147123E2,1.890665054E0,-7.537338734E-1,1.224822998E0
2.956197123E2,2.103399515E0,-8.548299074E-1,1.631326675E0
2.956247123E2,2.279324293E0,-1.008779764E0,1.950365067E0
2.956297123E2,2.417521954E0,-1.082156897E0,2.186244965E0
2.956347123E2,2.513631105E0,-1.127567768E0,2.370788574E0
2.956397123E2,2.630101681E0,-1.182381988E0,2.583066940E0
2.956447123E2,2.692175865E0,-1.224719167E0,2.625299454E0
2.956497123E2,2.710272074E0,-1.216918111E0,2.536438942E0
2.956547123E2,2.657266378E0,-1.206009507E0,2.386186600E0
2.956597123E2,2.539936543E0,-1.150930643E0,2.173841476E0
2.956647123E2,2.386498928E0,-1.093134403E0,1.876478195E0
2.956697123E2,2.217130899E0,-1.018460751E0,1.486532211E0
2.956747123E2,2.015520334E0,-9.379893541E-1,1.000124931E0
2.956797123E2,1.815337658E0,-8.493129015E-1,4.505710602E-1
2.956847123E2,1.627422929E0,-7.772483230E-1,-8.153438568E-2
2.956897123E2,1.456046820E0,-6.702339649E-1,-5.724258423E-1
2.956947123E2,1.302986741E0,-5.668562651E-1,-1.015347481E0
2.956997123E2,1.160687804E0,-4.793562293E-1,-1.438437462E0
2.957047123E2,1.022460938E0,-3.946981728E-1,-1.795737267E0
2.957097123E2,8.742775917E-1,-3.019323349E-1,-2.052021980E0
2.957147123E2,7.387140989E-1,-1.851403862E-1,-2.380188942E0
2.957197123E2,6.115915179E-1,-5.851875991E-2,-2.687385559E0
2.957247123E2,4.939835072E-1,5.155791342E-2,-2.932943344E0
2.957297123E2,3.898393512E-1,1.269908845E-1,-3.149601936E0
2.957347123E2,3.164651096E-1,1.985132694E-1,-3.344201565E0
2.957397123E2,2.610975504E-1,2.652064562E-1,-3.536319733E0
2.957447123E2,2.013446540E-1,3.365709186E-1,-3.719747543E0
2.957497123E2,1.576765627E-1,4.324776828E-1,-3.885003090E0
2.957547123E2,1.290515810E-1,5.413123965E-1,-4.014243126E0
2.957597123E2,1.282329857E-1,6.876378655E-1,-4.143588543E0
2.957647123E2,1.304160953E-1,8.505282998E-1,-4.225585938E0
2.957697123E2,1.502985656E-1,1.006628156E0,-4.320975304E0
2.957747123E2,1.285374165E-1,1.147857308E0,-4.432348251E0
2.957797123E2,9.755787253E-2,1.248781085E0,-4.531002045E0
2.957847123E2,7.244119048E-2,1.317936420E0,-4.594252586E0
2.957897123E2,6.108565256E-2,1.340742230E0,-4.634051323E0
2.957947123E2,4.671372473E-2,1.326346993E0,-4.611914635E0
2.957997123E2,2.295035124E-2,1.296501160E0,-4.540694714E0
2.958047123E2,2.503788471E-2,1.241432905E0,-4.466135979E0
2.958097123E2,2.224835753E-2,1.190217614E0,-4.340593338E0
2.958147123E2,4.397356510E-2,1.130926609E0,-4.179214478E0
2.958197123E2,6.448458135E-2,1.052571297E0,-3.987380028E0
2.958247123E2,1.229030713E-1,9.454013705E-1,-3.748978138E0
2.958297123E2,1.896976233E-1,8.369526863E-1,-3.493000984E0
2.958347123E2,2.645872235E-1,7.671025991E-1,-3.254876137E0
2.958397123E2,3.229761124E-1,6.877671480E-1,-3.092750072E0
2.958447123E2,3.520995378E-1,6.330047250E-1,-2.950756073E0
2.958497123E2,3.566554487E-1,5.970751047E-1,-2.809109688E0
2.958547123E2,3.704041839E-1,5.585339069E-1,-2.638883591E0
2.958597123E2,3.722947240E-1,5.558552146E-1,-2.424316406E0
2.958647123E2,3.828034699E-1,5.382130146E-1,-2.228551865E0
2.958697123E2,3.794049621E-1,5.204472542E-1,-2.071250439E0
2.958747123E2,3.614938259E-1,4.942351580E-1,-1.914075375E0
2.958797123E2,3.442470431E-1,4.641245604E-1,-1.767863750E0
2.958847123E2,3.101426363E-1,4.358420372E-1,-1.625906944E0
2.958897123E2,2.856287956E-1,3.989430964E-1,-1.504865646E0
2.958947123E2,2.435893267E-1,3.873900771E-1,-1.329191208E0
2.958997123E2,2.023644447E-1,3.984605074E-1,-1.147936821E0
2.959047123E2,1.469614506E-1,4.361988902E-1,-1.022961617E0
2.959097123E2,6.524789333E-2,4.956360757E-1,-9.413375854E-1
2.959147123E2,-5.207583308E-2,5.751354694E-1,-8.857736588E-1
2.959197123E2,-1.712204814E-1,6.756553650E-1,-8.482475281E-1
2.959247123E2,-2.102673948E-1,7.649139166E-1,-9.947204590E-1
2.959297123E2,-2.764530778E-1,8.223996162E-1,-1.209643364E0
2.959347123E2,-3.242816031E-1,8.937778473E-1,-1.383538246E0
2.959397123E2,-3.093126416E-1,9.975299239E-1,-1.497759819E0
2.959447123E2,-2.651847303E-1,1.098913670E0,-1.524082184E0
2.959497123E2,-1.931975186E-1,1.241746426E0,-1.514957428E0
2.959547123E2,-5.338677764E-2,1.360809803E0,-1.554421425E0
2.959597123E2,7.496374846E-2,1.457631946E0,-1.505368233E0
2.959647123E2,2.266329974E-1,1.596241474E0,-1.383924484E0
2.959697123E2,3.462508321E-1,1.741366982E0,-1.192873955E0
2.959747123E2,4.270184934E-1,1.843060136E0,-9.646682739E-1
2.959797123E2,4.784224033E-1,1.881398439E0,-7.552614212E-1
2.959847123E2,5.058637857E-1,1.776229858E0,-6.521883011E-1
2.959897123E2,4.958643913E-1,1.580048919E0,-5.060453415E-1
2.959947123E2,4.676115513E-1,1.317502499E0,-3.188333511E-1
2.959997123E2,4.178993106E-1,1.040646315E0,-3.754997253E-2
2.960047123E2,3.323994577E-1,7.832375169E-1,2.693605423E-1
2.960097123E2,2.052459568E-1,6.202155352E-1,5.956974030E-1
2.960147123E2,3.901174664E-2,5.661917925E-1,9.367580414E-1
2.960197123E2,-1.375325620E-1,5.658760071E-1,1.289506912E0
2.960247123E2,-2.999233007E-1,5.529427528E-1,1.578175545E0
2.960297123E2,-4.355534315E-1,5.096032023E-1,1.808220863E0
2.960347123E2,-5.207869411E-1,4.496316910E-1,2.008076668E0
2.960397123E2,-5.632672906E-1,3.868164122E-1,2.210804939E0
2.960447123E2,-5.407896638E-1,2.820085287E-1,2.409183502E0
2.960497123E2,-5.089866519E-1,1.291163415E-1,2.632204056E0
2.960547123E2,-4.322530627E-1,-9.048482776E-2,2.910107613E0
2.960597123E2,-3.162988424E-1,-4.237607121E-1,3.302415848E0
2.960647123E2,-1.716559082E-1,-9.482157826E-1,3.862945557E0
2.960697123E2,-3.088666499E-2,-1.620978117E0,4.636160851E0
2.960747123E2,1.021838263E-1,-2.362165213E0,5.616165161E0
2.960797123E2,1.647478342E-1,-3.032852173E0,6.718883514E0
2.960847123E2,1.659261733E-1,-3.585759163E0,7.779981613E0
2.960897123E2,1.329497546E-1,-3.950265884E0,8.707930565E0
2.960947123E2,7.655146718E-2,-4.134365082E0,9.424862862E0
2.960997123E2,-4.912699386E-2,-4.091020584E0,9.801168442E0
2.961047123E2,-2.117072046E-1,-3.896049738E0,9.742624283E0
2.961097123E2,-4.189263880E-1,-3.594227791E0,9.254631042E0
2.961147123E2,-6.510173082E-1,-3.225453615E0,8.171694756E0
2.961197123E2,-8.640184402E-1,-2.798047543E0,6.605972290E0
2.961247123E2,-1.056330800E0,-2.305699825E0,5.022199631E0
2.961297123E2,-1.119794607E0,-1.866685629E0,3.701743126E0
2.961347123E2,-1.152765632E0,-1.531927347E0,2.368415833E0
2.961397123E2,-1.208890438E0,-1.294071555E0,1.114386559E0
2.961447123E2,-1.236293077E0,-1.113664150E0,-3.375339508E-2
2.961497123E2,-1.269160271E0,-9.591323137E-1,-1.053942680E0
2.961547123E2,-1.286881447E0,-8.492858410E-1,-1.860779285E0
2.961597123E2,-1.298227310E0,-7.492759824E-1,-2.463089943E0
2.961647123E2,-1.274709582E0,-6.996805072E-1,-2.750742912E0
2.961697123E2,-1.130748749E0,-6.858112812E-1,-2.777952194E0
2.961747123E2,-9.344353676E-1,-7.181127667E-1,-2.503854752E0
2.961797123E2,-6.158511043E-1,-7.839858532E-1,-1.832165718E0
2.961847123E2,-2.448898703E-1,-8.676492572E-1,-8.099508286E-1
2.961897123E2,1.125150695E-1,-9.273312092E-1,2.984447479E-1
2.961947123E2,2.864069045E-1,-9.768270850E-1,1.138238907E0
2.961997123E2,4.069082737E-1,-9.988451600E-1,1.996324539E0
2.962047123E2,5.503966808E-1,-9.802694321E-1,2.740629196E0
2.962097123E2,6.244000793E-1,-8.996994495E-1,3.202975273E0
2.962147123E2,5.620844960E-1,-7.647961378E-1,3.397834778E0
2.962197123E2,3.952567279E-1,-6.567554474E-1,3.284569740E0
2.962247123E2,1.663964093E-1,-5.535650253E-1,2.888836861E0
2.962297123E2,-6.620350480E-2,-4.856046438E-1,2.218912125E0
2.962347123E2,-2.936774790E-1,-4.276483059E-1,1.416189194E0
2.962397123E2,-4.671412110E-1,-3.443970680E-1,6.113700867E-1
2.962447123E2,-5.913072228E-1,-2.109538317E-1,-8.079528809E-2
2.962497123E2,-6.504956484E-1,-7.495009899E-2,-6.380090714E-1
2.962547123E2,-6.369302273E-1,5.211436749E-2,-1.065257072E0
2.962597123E2,-6.514395475E-1,1.879379153E-1,-1.563787460E0
2.962647123E2,-6.528621316E-1,3.115385771E-1,-2.046812534E0
2.962697123E2,-6.457180381E-1,4.486644268E-1,-2.414629936E0
2.962747123E2,-6.200050712E-1,5.955983400E-1,-2.718998909E0
2.962797123E2,-6.143794060E-1,6.950414777E-1,-2.980337143E0
2.962847123E2,-6.191309690E-1,7.346019745E-1,-3.204617023E0
2.962897123E2,-6.236013174E-1,7.524227500E-1,-3.392960548E0
2.962947123E2,-6.270164251E-1,7.705422640E-1,-3.507333755E0
2.962997123E2,-6.337183118E-1,7.767319679E-1,-3.478878975E0
2.963047123E2,-6.433717012E-1,7.852371335E-1,-3.414952278E0
2.963097123E2,-6.597804427E-1,8.043463826E-1,-3.247226715E0
2.963147123E2,-6.919422150E-1,8.017844558E-1,-3.050789833E0
2.963197123E2,-7.500868440E-1,7.746138573E-1,-2.808642387E0
2.963247123E2,-7.957435250E-1,7.295271158E-1,-2.544159889E0
2.963297123E2,-8.485822678E-1,6.832650900E-1,-2.290876389E0
2.963347123E2,-9.252162576E-1,6.533635855E-1,-2.092499733E0
2.963397123E2,-1.007732272E0,6.178849936E-1,-1.972661972E0
2.963447123E2,-1.039747119E0,5.846949220E-1,-1.898465157E0
2.963497123E2,-1.019392014E0,5.767452717E-1,-1.870959282E0
2.963547123E2,-9.705018401E-1,5.758876801E-1,-1.864572525E0
2.963597123E2,-8.937931657E-1,6.055320501E-1,-1.901494026E0
2.963647123E2,-8.171542883E-1,6.874703169E-1,-1.954829216E0
2.963697123E2,-7.573704123E-1,8.186067343E-1,-1.964595795E0
2.963747123E2,-6.810570359E-1,9.335218668E-1,-1.980477333E0
2.963797123E2,-5.991600156E-1,1.016660571E0,-2.028676033E0
2.963847123E2,-4.880014062E-1,1.055190802E0,-2.038719177E0
2.963897123E2,-3.899117112E-1,1.103441954E0,-2.058851242E0
2.963947123E2,-3.157025278E-1,1.139174223E0,-2.117542267E0
2.963997123E2,-2.864796519E-1,1.191257477E0,-2.165076256E0
2.964047123E2,-3.024650514E-1,1.215639114E0,-2.191068649E0
2.964097123E2,-3.349694908E-1,1.244293571E0,-2.131315231E0
2.964147123E2,-3.520242572E-1,1.279231548E0,-2.006475449E0
2.964197123E2,-3.537079096E-1,1.293335915E0,-1.831388474E0
