"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.873952516E2,2.446875191E1,7.893750191E0,2.542500114E1
4.874052516E2,2.484375191E1,4.931250095E0,2.615625191E1
4.874152516E2,2.557500076E1,7.443750381E0,2.435625076E1
4.874252516E2,2.538750076E1,6.843750477E0,2.600625038E1
4.874352516E2,2.446875191E1,7.143750191E0,2.587500191E1
4.874452516E2,2.225625038E1,4.950000286E0,2.660625076E1
4.874552516E2,2.416875076E1,6.843750477E0,2.600625038E1
4.874652516E2,2.460000038E1,6.843750477E0,2.722500038E1
4.874752516E2,2.540625191E1,7.293750286E0,2.525625038E1
4.874852516E2,2.523750114E1,5.662500381E0,2.690625191E1
4.874952516E2,2.370000076E1,7.893750191E0,2.587500191E1
4.875052516E2,2.296875000E1,6.712500095E0,2.615625191E1
4.875152516E2,2.443125153E1,7.125000477E0,2.737500191E1
4.875252516E2,2.613750076E1,6.825000286E0,2.600625038E1
4.875352516E2,2.531250191E1,6.525000095E0,2.829375076E1
4.875452516E2,2.328750038E1,5.981250286E0,2.615625191E1
4.875552516E2,2.330625153E1,5.231250286E0,2.660625076E1
4.875652516E2,2.373750114E1,5.681250095E0,2.660625076E1
4.875752516E2,2.471250153E1,5.831250191E0,2.448750114E1
4.875852516E2,2.499375153E1,5.512500286E0,2.570625114E1
4.875952516E2,2.313750076E1,4.800000191E0,2.720625114E1
4.876052516E2,2.418750191E1,5.081250191E0,2.720625114E1
4.876152516E2,2.491875076E1,5.512500286E0,2.752500153E1
4.876252516E2,2.630625153E1,5.643750191E0,2.660625076E1
4.876352516E2,2.465625191E1,5.812500000E0,2.645625114E1
4.876452516E2,2.454375076E1,5.231250286E0,2.538750076E1
4.876552516E2,2.407500076E1,6.712500095E0,2.465625191E1
4.876652516E2,2.523750114E1,7.143750191E0,2.540625191E1
4.876752516E2,2.572500038E1,5.512500286E0,2.600625038E1
4.876852516E2,2.572500038E1,6.543750286E0,2.495625114E1
4.876952516E2,2.478750038E1,5.962500095E0,2.692500114E1
4.877052516E2,2.450625038E1,5.962500095E0,2.585625076E1
4.877152516E2,2.418750191E1,6.562500477E0,2.570625114E1
4.877252516E2,2.418750191E1,7.593750477E0,2.525625038E1
4.877352516E2,2.420625114E1,6.862500191E0,2.495625114E1
4.877452516E2,2.613750076E1,6.825000286E0,2.600625038E1
4.877552516E2,2.422500038E1,5.831250191E0,2.570625114E1
4.877652516E2,2.396250153E1,6.581250191E0,2.373750114E1
4.877752516E2,2.221875000E1,6.431250095E0,2.615625191E1
4.877852516E2,2.488125038E1,4.931250095E0,2.463750076E1
4.877952516E2,2.390625000E1,6.262500286E0,2.570625114E1
4.878052516E2,2.482500076E1,6.412500381E0,2.510625076E1
4.878152516E2,2.448750114E1,7.893750191E0,2.465625191E1
4.878252516E2,2.533125114E1,5.231250286E0,2.463750076E1
4.878352516E2,2.542500114E1,6.262500286E0,2.525625038E1
4.878452516E2,2.544375038E1,5.081250191E0,2.568750191E1
4.878552516E2,2.407500076E1,4.931250095E0,2.660625076E1
4.878652516E2,2.448750114E1,6.412500381E0,2.615625191E1
4.878752516E2,2.525625038E1,5.662500381E0,2.660625076E1
4.878852516E2,2.602500153E1,5.943750381E0,2.585625076E1
4.878952516E2,2.490000153E1,6.543750286E0,2.722500038E1
4.879052516E2,2.570625114E1,5.793750286E0,2.645625114E1
4.879152516E2,2.574375153E1,5.512500286E0,2.570625114E1
4.879252516E2,2.396250153E1,4.800000191E0,2.523750114E1
4.879352516E2,2.696250153E1,6.543750286E0,2.448750114E1
4.879452516E2,2.240625000E1,5.850000381E0,2.570625114E1
4.879552516E2,2.527500153E1,4.912500381E0,2.690625191E1
4.879652516E2,2.300625038E1,5.250000000E0,2.660625076E1
4.879752516E2,2.452500153E1,4.931250095E0,2.660625076E1
4.879852516E2,2.461875153E1,6.243750095E0,2.677500153E1
4.879952516E2,2.473125076E1,7.425000191E0,2.692500114E1
4.880052516E2,2.418750191E1,6.262500286E0,2.645625114E1
4.880152516E2,2.484375191E1,4.481250286E0,2.660625076E1
4.880252516E2,2.478750038E1,5.962500095E0,2.692500114E1
4.880352516E2,2.476875114E1,6.393750191E0,2.662500191E1
4.880452516E2,2.495625114E1,5.062500000E0,2.720625114E1
4.880552516E2,2.392500114E1,5.081250191E0,2.645625114E1
4.880652516E2,2.499375153E1,5.812500000E0,2.523750114E1
4.880752516E2,2.486250114E1,4.481250286E0,2.583750153E1
4.880852516E2,2.332500076E1,4.950000286E0,2.615625191E1
4.880952516E2,2.416875076E1,6.562500477E0,2.647500038E1
4.881052516E2,2.679375076E1,5.193750381E0,2.585625076E1
4.881152516E2,2.420625114E1,5.812500000E0,2.600625038E1
4.881252516E2,2.373750114E1,5.681250095E0,2.690625191E1
4.881352516E2,2.330625153E1,5.681250095E0,2.585625076E1
4.881452516E2,2.445000076E1,7.143750191E0,2.662500191E1
4.881552516E2,2.471250153E1,5.081250191E0,2.493750191E1
4.881652516E2,2.574375153E1,5.512500286E0,2.570625114E1
4.881752516E2,2.392500114E1,5.831250191E0,2.523750114E1
4.881852516E2,2.542500114E1,5.062500000E0,2.645625114E1
4.881952516E2,2.600625038E1,7.125000477E0,2.540625191E1
4.882052516E2,2.495625114E1,6.262500286E0,2.570625114E1
4.882152516E2,2.458125114E1,4.950000286E0,2.463750076E1
4.882252516E2,2.300625038E1,4.200000286E0,2.765625191E1
4.882352516E2,2.463750076E1,5.062500000E0,2.720625114E1
4.882452516E2,2.377500153E1,5.231250286E0,2.615625191E1
4.882552516E2,2.456250191E1,5.981250286E0,2.433750153E1
4.882652516E2,2.467500114E1,5.531250000E0,2.570625114E1
4.882752516E2,2.300625038E1,5.681250095E0,2.585625076E1
4.882852516E2,2.497500038E1,6.562500477E0,2.525625038E1
4.882952516E2,2.505000114E1,4.350000381E0,2.493750191E1
4.883052516E2,2.471250153E1,4.781250000E0,2.523750114E1
4.883152516E2,2.613750076E1,5.043750286E0,2.797500038E1
