"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.450754393E0,-2.258824587E0,2.081755638E0,1.079162979E1
5.452861059E0,-2.196611166E0,2.225325108E0,1.061934662E1
5.454967674E0,-2.129612207E0,2.364108801E0,1.048534870E1
5.457074237E0,-2.053041935E0,2.459821701E0,1.034177971E1
5.459180903E0,-1.952543259E0,2.512463808E0,1.021256733E1
5.461287518E0,-1.832902193E0,2.555534601E0,1.007378292E1
5.463394132E0,-1.698904037E0,2.550748825E0,9.978070259E0
5.465500747E0,-1.574477315E0,2.517249346E0,9.901499748E0
5.467607362E0,-1.464407444E0,2.469393015E0,9.891928673E0
5.469713976E0,-1.320838094E0,2.392822742E0,9.858428955E0
5.471820591E0,-1.177268744E0,2.292324066E0,9.882357597E0
5.473927205E0,-1.014556766E0,2.177468538E0,9.906285286E0
5.476033820E0,-8.757730722E-1,2.033899307E0,9.982855797E0
5.478140434E0,-7.178468108E-1,1.871187329E0,1.009292603E1
5.480247049E0,-5.982056856E-1,1.674975872E0,1.020299530E1
5.482353664E0,-5.120640397E-1,1.469193101E0,1.039920712E1
5.484460330E0,-4.737788737E-1,1.253839016E0,1.060499001E1
5.486566945E0,-4.546363056E-1,1.033699393E0,1.081077290E1
5.488673559E0,-4.737788737E-1,7.800601721E-1,1.109312534E1
5.490780174E0,-5.551348329E-1,5.072783828E-1,1.140897846E1
5.492886789E0,-6.460621357E-1,2.488535494E-1,1.178225899E1
5.494993403E0,-7.848458290E-1,-1.435693540E-2,1.214596748E1
5.497100018E0,-9.044869542E-1,-2.775674164E-1,1.254317665E1
5.499206632E0,-1.043270707E0,-5.407779217E-1,1.292602825E1
5.501313299E0,-1.196411371E0,-7.800601721E-1,1.325623703E1
5.503419862E0,-1.344766378E0,-9.954141974E-1,1.356251907E1
5.505526476E0,-1.497906923E0,-1.196411371E0,1.377787304E1
5.507633143E0,-1.674975872E0,-1.383051515E0,1.395494175E1
5.509739757E0,-1.899901152E0,-1.545763373E0,1.411765385E1
5.511846372E0,-2.096112728E0,-1.655833244E0,1.426600838E1
5.513952987E0,-2.344966173E0,-1.780260086E0,1.439522076E1
5.516059601E0,-2.550748825E0,-1.842473388E0,1.449571991E1
5.518166216E0,-2.727817774E0,-1.852044702E0,1.456271839E1
5.520272830E0,-2.871387243E0,-1.861616015E0,1.456750393E1
5.522379445E0,-3.010170937E0,-1.808973908E0,1.454836178E1
5.524486059E0,-3.120240688E0,-1.770688772E0,1.447657681E1
5.526592674E0,-3.239881754E0,-1.713261008E0,1.436650753E1
5.528699289E0,-3.230310678E0,-1.622333765E0,1.423729515E1
5.530805903E0,-3.168097258E0,-1.540977836E0,1.396451283E1
5.532912518E0,-3.125026464E0,-1.416550994E0,1.370608807E1
5.535019184E0,-3.077169895E0,-1.311266780E0,1.341894913E1
5.537125799E0,-3.024527788E0,-1.177268744E0,1.301695538E1
5.539232414E0,-2.943171740E0,-1.057627559E0,1.261017513E1
5.541339028E0,-2.871387243E0,-9.092726111E-1,1.220818138E1
5.543445643E0,-2.770888567E0,-7.752745152E-1,1.179183006E1
5.545552257E0,-2.665604353E0,-6.125625968E-1,1.137069321E1
5.547658872E0,-2.584248543E0,-4.642075896E-1,1.099262714E1
5.549765487E0,-2.469393015E0,-3.062812984E-1,1.061456108E1
5.551872101E0,-2.368894339E0,-1.627119333E-1,1.027956581E1
5.553978768E0,-2.282752752E0,-9.571290575E-3,9.963713646E0
5.556085382E0,-2.201396942E0,1.292124242E-1,9.695717812E0
5.558191997E0,-2.134397745E0,2.679961324E-1,9.446864128E0
5.560298612E0,-2.072184324E0,3.924229145E-1,9.212367058E0
5.562405226E0,-2.005185366E0,4.833501875E-1,9.035298347E0
5.564511841E0,-1.909472466E0,5.647061467E-1,8.882157326E0
5.566618455E0,-1.832902193E0,6.412764788E-1,8.743373871E0
5.568725070E0,-1.718046665E0,7.130611539E-1,8.628518105E0
5.570831684E0,-1.627119422E0,7.896314859E-1,8.547162056E0
5.572938299E0,-1.550549030E0,8.470591903E-1,8.494520187E0
5.575044914E0,-1.473978758E0,8.757730722E-1,8.484949112E0
5.577151580E0,-1.430907965E0,9.188438654E-1,8.484949112E0
5.579258143E0,-1.406979680E0,9.571290612E-1,8.528019905E0
5.581364809E0,-1.373480201E0,9.810572863E-1,8.604590416E0
5.583471424E0,-1.354337573E0,9.762716293E-1,8.700303078E0
5.585578039E0,-1.320838094E0,9.714859724E-1,8.839086533E0
5.587684653E0,-1.316052437E0,9.619147182E-1,8.992227554E0
5.589791268E0,-1.292124271E0,9.092726111E-1,9.164510727E0
5.591897882E0,-1.301695466E0,8.614161611E-1,9.336793900E0
5.594004497E0,-1.316052437E0,8.039883971E-1,9.533005714E0
5.596111112E0,-1.320838094E0,7.369893789E-1,9.719645500E0
5.598217778E0,-1.335195065E0,6.508477330E-1,9.925428391E0
5.600324393E0,-1.373480201E0,5.359922647E-1,1.008814049E1
5.602431007E0,-1.383051515E0,4.307080805E-1,1.024128056E1
5.604537622E0,-1.397408366E0,2.919243574E-1,1.037527943E1
5.606644237E0,-1.387837172E0,1.483550072E-1,1.049491978E1
5.608750851E0,-1.373480201E0,2.392822690E-2,1.061456108E1
5.610857466E0,-1.354337573E0,-1.004985496E-1,1.072463131E1
5.612964080E0,-1.335195065E0,-2.249253243E-1,1.084427261E1
5.615070695E0,-1.335195065E0,-3.637090325E-1,1.093998528E1
5.617177309E0,-1.368694544E0,-4.402793646E-1,1.102612686E1
5.619283976E0,-1.373480201E0,-5.072783828E-1,1.110748291E1
5.621390591E0,-1.411765337E0,-5.551348329E-1,1.120798111E1
5.623497153E0,-1.426122308E0,-5.886343718E-1,1.128933716E1
5.625603820E0,-1.450050473E0,-6.173482537E-1,1.135155106E1
5.627710382E0,-1.469193101E0,-6.269195080E-1,1.141854954E1
5.629817049E0,-1.483550072E0,-6.317051649E-1,1.144726372E1
5.631923664E0,-1.483550072E0,-6.604190469E-1,1.146640587E1
5.634030278E0,-1.493121386E0,-6.652047038E-1,1.150947666E1
5.636136893E0,-1.478764415E0,-6.412764788E-1,1.151426220E1
5.638243507E0,-1.497906923E0,-6.317051649E-1,1.152861977E1
5.640350122E0,-1.488335729E0,-5.982056856E-1,1.150947666E1
5.642456737E0,-1.497906923E0,-5.790630579E-1,1.150947666E1
5.644563351E0,-1.483550072E0,-5.455635786E-1,1.150947666E1
5.646669966E0,-1.493121386E0,-4.737788737E-1,1.146640587E1
5.648776580E0,-1.464407444E0,-3.972085714E-1,1.142812061E1
5.650883195E0,-1.450050473E0,-3.254238665E-1,1.136112213E1
5.652989809E0,-1.402194023E0,-2.249253243E-1,1.125583744E1
5.655096424E0,-1.392622828E0,-1.339980662E-1,1.112662506E1
5.657203091E0,-1.368694544E0,-4.307080805E-2,1.100219822E1
5.659309705E0,-1.359123230E0,5.742774159E-2,1.082991505E1
5.661416320E0,-1.354337573E0,1.435693651E-1,1.060020447E1
5.663522934E0,-1.373480201E0,2.297109663E-1,1.037049294E1
5.665629549E0,-1.397408366E0,2.871387303E-1,1.010728264E1
5.667736164E0,-1.426122308E0,3.493520916E-1,9.844072342E0
5.669842778E0,-1.445264935E0,3.876372576E-1,9.604789734E0
5.671949393E0,-1.473978758E0,4.402793646E-1,9.308079720E0
5.674056007E0,-1.517049551E0,4.833501875E-1,9.059226990E0
5.676162622E0,-1.569691658E0,5.264210105E-1,8.848658562E0
5.678269289E0,-1.617548108E0,5.790630579E-1,8.623732567E0
5.680375903E0,-1.651047587E0,6.269195080E-1,8.417949677E0
5.682482518E0,-1.689332843E0,6.747759581E-1,8.202595711E0
5.684589132E0,-1.727617979E0,7.130611539E-1,7.992027760E0
5.686695747E0,-1.770688772E0,7.274180651E-1,7.814958572E0
5.688802362E0,-1.813759565E0,7.848458290E-1,7.642675400E0
5.690908976E0,-1.842473388E0,7.944171429E-1,7.470392227E0
5.693015591E0,-1.914258122E0,8.327022791E-1,7.307680130E0
5.695122205E0,-1.947757602E0,8.518448472E-1,7.130611420E0
5.697228820E0,-1.976471543E0,8.566305041E-1,6.963113785E0
5.699335487E0,-2.009970903E0,8.757730722E-1,6.795616150E0
5.701442049E0,-2.053041935E0,8.805587292E-1,6.632904530E0
5.703548664E0,-2.076970100E0,8.997012973E-1,6.508477688E0
5.705655278E0,-2.091326952E0,9.188438654E-1,6.364908218E0
5.707761893E0,-2.115255117E0,9.092726111E-1,6.230910301E0
5.709868507E0,-2.153540373E0,9.188438654E-1,6.087340832E0
5.711975174E0,-2.158325911E0,9.092726111E-1,5.996413708E0
5.714081789E0,-2.191825628E0,9.140582681E-1,5.881557941E0
5.716188403E0,-2.210968018E0,9.140582681E-1,5.819344521E0
5.718295018E0,-2.215753794E0,9.236295223E-1,5.747560024E0
5.720401632E0,-2.234896421E0,9.188438654E-1,5.675775528E0
5.722508247E0,-2.220539331E0,9.427721500E-1,5.632704735E0
5.724614862E0,-2.244467735E0,9.714859724E-1,5.570491314E0
5.726721476E0,-2.220539331E0,1.009771109E0,5.580062389E0
5.728828091E0,-2.220539331E0,1.038485050E0,5.570491314E0
5.730934757E0,-2.201396942E0,1.071984529E0,5.560919762E0
5.733041372E0,-2.172683001E0,1.115055323E0,5.584847927E0
5.735147934E0,-2.167897224E0,1.148554921E0,5.599205017E0
5.737254601E0,-2.182254314E0,1.191625714E0,5.651846886E0
5.739361216E0,-2.153540373E0,1.225125194E0,5.694917679E0
5.741467830E0,-2.100898266E0,1.292124271E0,5.747560024E0
5.743574445E0,-2.057827473E0,1.339980721E0,5.871986866E0
5.745681059E0,-1.995614052E0,1.416550994E0,5.982056618E0
5.747787674E0,-1.923829436E0,1.488335729E0,6.096911907E0
5.749894289E0,-1.875972986E0,1.560120344E0,6.230910301E0
5.752000903E0,-1.818545222E0,1.641476393E0,6.345765591E0
5.754107518E0,-1.746760488E0,1.732403636E0,6.465406895E0
5.756214132E0,-1.684547186E0,1.775474429E0,6.594619274E0
5.758320799E0,-1.627119422E0,1.871187329E0,6.709474564E0
5.760427414E0,-1.584048629E0,1.938186288E0,6.824330330E0
5.762534028E0,-1.512263894E0,2.000399828E0,6.915257454E0
5.764640643E0,-1.454836130E0,2.072184324E0,7.006184578E0
5.766747257E0,-1.359123230E0,2.139183521E0,7.077969551E0
5.768853872E0,-1.277767301E0,2.215753794E0,7.140182972E0
5.770960487E0,-1.210768223E0,2.292324066E0,7.202396393E0
5.773067101E0,-1.129412293E0,2.359323025E0,7.269395351E0
5.775173716E0,-1.100698471E0,2.411965132E0,7.312466145E0
5.777280382E0,-1.086341500E0,2.455035925E0,7.350750923E0
5.779386945E0,-1.086341500E0,2.488535643E0,7.393822193E0
5.781493559E0,-1.095912814E0,2.507678032E0,7.451249599E0
5.783600174E0,-1.110269666E0,2.517249346E0,7.508677483E0
5.785706841E0,-1.138983607E0,2.498106956E0,7.532605648E0
5.787813455E0,-1.143769264E0,2.478964329E0,7.609176159E0
5.789920070E0,-1.177268744E0,2.464607239E0,7.652246952E0
5.792026684E0,-1.201196909E0,2.431107759E0,7.690532207E0
5.794133299E0,-1.210768223E0,2.378465652E0,7.752745152E0
5.796239914E0,-1.225125194E0,2.325823545E0,7.791030407E0
5.798346528E0,-1.249053478E0,2.254039049E0,7.814958572E0
5.800453143E0,-1.296909928E0,2.177468538E0,7.881958008E0
5.802559757E0,-1.373480201E0,2.129612207E0,7.901100159E0
5.804666424E0,-1.411765337E0,2.057827473E0,7.953742504E0
5.806772987E0,-1.464407444E0,1.942971945E0,8.001599312E0
5.808879601E0,-1.507478237E0,1.861616015E0,8.039883614E0
5.810986268E0,-1.526620865E0,1.765903115E0,8.102097511E0
5.813092882E0,-1.560120344E0,1.694118381E0,8.164310455E0
5.815199497E0,-1.631905079E0,1.603191137E0,8.221738815E0
5.817306112E0,-1.684547186E0,1.531406522E0,8.307880402E0
5.819412726E0,-1.751546144E0,1.450050473E0,8.403593063E0
5.821519341E0,-1.823330879E0,1.383051515E0,8.475378036E0
5.823625955E0,-1.875972986E0,1.320838094E0,8.551948547E0
5.825732570E0,-1.919043779E0,1.277767301E0,8.642875671E0
5.827839184E0,-1.976471543E0,1.205982566E0,8.748159409E0
5.829945799E0,-2.014756680E0,1.148554921E0,8.839086533E0
5.832052414E0,-2.072184324E0,1.100698471E0,8.915657043E0
5.834159028E0,-2.105684042E0,1.062413216E0,8.987442017E0
5.836265643E0,-2.134397745E0,1.033699393E0,9.040083885E0
5.838372309E0,-2.177468538E0,1.024128079E0,9.145368576E0
5.840478924E0,-2.220539331E0,9.810572863E-1,9.212367058E0
5.842585539E0,-2.282752752E0,9.762716293E-1,9.284152031E0
5.844692153E0,-2.321038008E0,9.714859724E-1,9.317651749E0
5.846798768E0,-2.340180635E0,9.427721500E-1,9.413364410E0
5.848905382E0,-2.373680115E0,9.379864931E-1,9.461220741E0
5.851011997E0,-2.431107759E0,9.188438654E-1,9.509077072E0
5.853118612E0,-2.474178553E0,8.901300430E-1,9.561718941E0
5.855225226E0,-2.526820660E0,8.757730722E-1,9.633503914E0
5.857331893E0,-2.569891453E0,8.709874153E-1,9.676574707E0
5.859438455E0,-2.584248543E0,8.805587292E-1,9.729216576E0
5.861545070E0,-2.612962246E0,8.949156404E-1,9.748359680E0
5.863651737E0,-2.608176708E0,8.662018180E-1,9.757930756E0
5.865758299E0,-2.632104874E0,8.805587292E-1,9.734002113E0
5.867864966E0,-2.660818815E0,8.709874153E-1,9.743574142E0
5.869971580E0,-2.679961443E0,8.614161611E-1,9.757930756E0
5.872078195E0,-2.718246460E0,8.662018180E-1,9.743574142E0
5.874184809E0,-2.751745939E0,8.662018180E-1,9.772287369E0
5.876291424E0,-2.756531715E0,8.422735929E-1,9.748359680E0
5.878398039E0,-2.775674343E0,8.374879360E-1,9.748359680E0
5.880504653E0,-2.780459881E0,8.614161611E-1,9.762716293E0
5.882611268E0,-2.775674343E0,8.662018180E-1,9.753145218E0
5.884717882E0,-2.732603550E0,8.709874153E-1,9.757930756E0
5.886824549E0,-2.742174864E0,8.949156404E-1,9.753145218E0
5.888931112E0,-2.713460922E0,9.236295223E-1,9.748359680E0
5.891037726E0,-2.727817774E0,9.619147182E-1,9.767501831E0
5.893144341E0,-2.727817774E0,9.667003751E-1,9.777072906E0
5.895251007E0,-2.732603550E0,1.014556766E0,9.805787086E0
5.897357622E0,-2.718246460E0,1.062413216E0,9.815358162E0
5.899464237E0,-2.723032236E0,1.071984529E0,9.853643417E0
5.901570851E0,-2.713460922E0,1.076770186E0,9.848857880E0
5.903677466E0,-2.727817774E0,1.086341500E0,9.887143135E0
5.905784080E0,-2.742174864E0,1.091127157E0,9.925428391E0
5.907890695E0,-2.756531715E0,1.110269666E0,9.978070259E0
5.909997309E0,-2.761317253E0,1.129412293E0,1.000678444E1
5.912103924E0,-2.756531715E0,1.124626637E0,1.004506969E1
5.914210591E0,-2.732603550E0,1.124626637E0,1.007856941E1
5.916317153E0,-2.732603550E0,1.100698471E0,1.012164021E1
5.918423820E0,-2.761317253E0,1.081555843E0,1.018385315E1
5.920530434E0,-2.775674343E0,1.052842021E0,1.024128056E1
5.922637049E0,-2.780459881E0,1.004985452E0,1.031785107E1
5.924743664E0,-2.818745136E0,9.714859724E-1,1.042792130E1
5.926850278E0,-2.847458839E0,8.997012973E-1,1.054277611E1
5.928956893E0,-2.876172781E0,8.662018180E-1,1.067198944E1
5.931063507E0,-2.924029350E0,8.279166222E-1,1.080120182E1
5.933170122E0,-2.981456995E0,7.992027402E-1,1.094955635E1
5.935276737E0,-3.048455954E0,7.704889178E-1,1.105484104E1
5.937383351E0,-3.153740168E0,7.513462901E-1,1.118405342E1
5.939489966E0,-3.235096216E0,7.657032609E-1,1.134197903E1
5.941596632E0,-3.364308596E0,8.039883971E-1,1.145683479E1
5.943703195E0,-3.464807272E0,8.470591903E-1,1.158126163E1
5.945809862E0,-3.550948858E0,9.188438654E-1,1.165304661E1
5.947916476E0,-3.646661758E0,1.004985452E0,1.167697430E1
5.950023091E0,-3.723232031E0,1.115055323E0,1.164347458E1
5.952129705E0,-3.780659676E0,1.215553880E0,1.159561825E1
5.954236320E0,-3.852444410E0,1.287338614E0,1.156211948E1
5.956342934E0,-3.914657831E0,1.421336651E0,1.146162033E1
5.958449549E0,-3.948157310E0,1.526620865E0,1.136112213E1
5.960556164E0,-3.981656790E0,1.641476393E0,1.123190975E1
5.962662778E0,-3.972085476E0,1.737189293E0,1.108355427E1
5.964769393E0,-3.924229145E0,1.832902193E0,1.095912743E1
5.966876007E0,-3.857230186E0,1.885544300E0,1.080120182E1
5.968982674E0,-3.775874138E0,1.942971945E0,1.069591713E1
5.971089237E0,-3.670589924E0,1.914258122E0,1.054756260E1
5.973195903E0,-3.565305710E0,1.880758643E0,1.044706345E1
5.975302518E0,-3.440878868E0,1.804188251E0,1.039920712E1
5.977409132E0,-3.306880951E0,1.689332843E0,1.037049294E1
5.979515747E0,-3.163311481E0,1.507478237E0,1.036092186E1
5.981622362E0,-3.034099102E0,1.316052437E0,1.039920712E1
5.983728976E0,-2.914458036E0,1.100698471E0,1.051884842E1
5.985835591E0,-2.785245657E0,8.709874153E-1,1.067677498E1
5.987942205E0,-2.751745939E0,6.364908218E-1,1.092084217E1
5.990048820E0,-2.799602509E0,3.972085714E-1,1.116012478E1
5.992155434E0,-2.861815929E0,1.148554832E-1,1.140897846E1
5.994262101E0,-2.914458036E0,-1.339980662E-1,1.170568848E1
5.996368664E0,-2.995813847E0,-3.684946895E-1,1.204068375E1
5.998475330E0,-3.134597778E0,-5.694918036E-1,1.242353535E1
6.000581945E0,-3.292523861E0,-7.178468108E-1,1.273938751E1
6.002688559E0,-3.474378586E0,-8.518448472E-1,1.299302673E1
6.004795174E0,-3.670589924E0,-9.140582681E-1,1.322752380E1
6.006901789E0,-3.823730469E0,-9.571290612E-1,1.344766331E1
6.009008403E0,-4.005585194E0,-9.571290612E-1,1.358644676E1
6.011115018E0,-4.177868366E0,-9.810572863E-1,1.368694592E1
6.013221632E0,-4.354937077E0,-9.523434043E-1,1.377787304E1
6.015328247E0,-4.551148891E0,-9.523434043E-1,1.383051491E1
6.017434862E0,-4.747360229E0,-9.284151793E-1,1.383530045E1
6.019541476E0,-4.914857864E0,-9.044869542E-1,1.380658627E1
6.021648091E0,-5.072783947E0,-8.279166222E-1,1.374437332E1
6.023754705E0,-5.187639713E0,-7.800601721E-1,1.362473202E1
6.025861320E0,-5.249852657E0,-7.034898400E-1,1.347637749E1
6.027967987E0,-5.312066078E0,-6.221339107E-1,1.328495121E1
6.030074601E0,-5.345565796E0,-5.407779217E-1,1.302652645E1
6.032181216E0,-5.312066078E0,-4.546363056E-1,1.269153118E1
6.034287830E0,-5.292923450E0,-3.589234054E-1,1.228953743E1
6.036394445E0,-5.240281582E0,-2.679961324E-1,1.191147137E1
6.038501059E0,-5.134997368E0,-1.722832322E-1,1.151426220E1
6.040607674E0,-5.024927616E0,-6.699903309E-2,1.110748291E1
6.042714289E0,-4.914857864E0,2.871387079E-2,1.069113159E1
6.044820903E0,-4.828716278E0,1.435693651E-1,1.035135078E1
6.046927570E0,-4.742574692E0,2.440679073E-1,1.002592659E1
6.049034132E0,-4.670789719E0,3.349951804E-1,9.686145782E0
6.051140747E0,-4.608576298E0,4.354937077E-1,9.389435768E0
6.053247414E0,-4.551148891E0,4.977070987E-1,9.135796547E0
6.055354028E0,-4.503292084E0,5.742774606E-1,8.886942863E0
6.057460643E0,-4.445864677E0,6.269195080E-1,8.685946465E0
6.059567257E0,-4.398007870E0,6.939185858E-1,8.475378036E0
6.061673872E0,-4.354937077E0,7.226324677E-1,8.303094864E0
6.063780487E0,-4.335794449E0,7.704889178E-1,8.197810173E0
6.065887101E0,-4.307080746E0,8.231309652E-1,8.073383331E0
6.067993716E0,-4.278367043E0,8.470591903E-1,8.011170387E0
6.070100330E0,-4.297509670E0,8.374879360E-1,8.011170387E0
6.072206945E0,-4.321437836E0,8.518448472E-1,8.001599312E0
6.074313559E0,-4.311866283E0,8.183453679E-1,8.020741463E0
6.076420174E0,-4.335794449E0,8.183453679E-1,8.078168869E0
6.078526789E0,-4.321437836E0,7.704889178E-1,8.145168304E0
6.080633403E0,-4.278367043E0,7.322037220E-1,8.264809608E0
6.082740070E0,-4.249652863E0,7.034898400E-1,8.408378601E0
6.084846632E0,-4.216153622E0,6.795616150E-1,8.604590416E0
6.086953299E0,-4.173082829E0,6.364908218E-1,8.791230202E0
6.089059914E0,-4.158725739E0,5.647061467E-1,8.987442017E0
6.091166528E0,-4.120440483E0,5.216353536E-1,9.207581520E0
6.093273143E0,-4.067798615E0,4.211367965E-1,9.437292099E0
6.095379757E0,-4.043870449E0,3.397808075E-1,9.652647018E0
6.097486372E0,-3.986442566E0,2.775674164E-1,9.815358162E0
6.099592987E0,-3.943371773E0,1.627119333E-1,9.973284721E0
6.101699601E0,-3.900300980E0,6.221338734E-2,1.008814049E1
6.103806216E0,-3.852444410E0,-6.221338734E-2,1.017906761E1
6.105912830E0,-3.814159393E0,-1.722832322E-1,1.025563812E1
6.108019445E0,-3.785445452E0,-2.775674164E-1,1.036570740E1
6.110126059E0,-3.751945972E0,-3.589234054E-1,1.042792130E1
6.112232726E0,-3.713660717E0,-4.498506486E-1,1.052363396E1
6.114339289E0,-3.699303865E0,-5.359922647E-1,1.061456108E1
6.116445955E0,-3.656233072E0,-5.838487148E-1,1.068634605E1
6.118552570E0,-3.632304668E0,-6.412764788E-1,1.074377346E1
6.120659184E0,-3.570091486E0,-6.747759581E-1,1.082512951E1
6.122765799E0,-3.565305710E0,-7.082754970E-1,1.091605663E1
6.124872414E0,-3.522234917E0,-7.130611539E-1,1.096869946E1
6.126979028E0,-3.503092289E0,-7.274180651E-1,1.100219822E1
6.129085643E0,-3.464807272E0,-7.178468108E-1,1.102134132E1
6.131192257E0,-3.426522017E0,-6.987041831E-1,1.105484104E1
6.133298872E0,-3.373879910E0,-6.604190469E-1,1.102612686E1
6.135405487E0,-3.340380430E0,-6.412764788E-1,1.099262714E1
6.137512153E0,-3.316452265E0,-5.934200287E-1,1.097348499E1
6.139618768E0,-3.287738323E0,-5.359922647E-1,1.095434189E1
6.141725382E0,-3.254238844E0,-4.929214716E-1,1.088734341E1
6.143831945E0,-3.220739365E0,-4.211367965E-1,1.083470058E1
6.145938612E0,-3.196810961E0,-3.684946895E-1,1.077727318E1
6.148045226E0,-3.172882795E0,-2.919243574E-1,1.069591713E1
6.150151841E0,-3.125026464E0,-2.392822653E-1,1.059063339E1
6.152258403E0,-3.077169895E0,-1.866401732E-1,1.049013424E1
6.154365070E0,-3.053241730E0,-1.148554832E-1,1.036570740E1
6.156471684E0,-3.014956474E0,-7.657032460E-2,1.024128056E1
6.158578299E0,-2.991028309E0,-4.785645287E-3,1.011206818E1
6.160684914E0,-2.981456995E0,2.871387079E-2,9.968499184E0
6.162791528E0,-2.976671457E0,8.614161611E-2,9.815358162E0
6.164898143E0,-2.981456995E0,1.292124242E-1,9.662218094E0
6.167004757E0,-2.971885681E0,1.722832322E-1,9.523433685E0
6.169111372E0,-2.957528830E0,2.153540403E-1,9.355937004E0
6.171217987E0,-2.957528830E0,2.344966233E-1,9.226723671E0
6.173324601E0,-2.971885681E0,2.679961324E-1,9.078369141E0
6.175431268E0,-2.957528830E0,3.062812984E-1,8.953942299E0
6.177537830E0,-2.981456995E0,3.397808075E-1,8.815158844E0
6.179644445E0,-2.986242771E0,3.589234054E-1,8.700303078E0
6.181751112E0,-2.995813847E0,3.924229145E-1,8.566305161E0
6.183857726E0,-3.019742250E0,4.211367965E-1,8.446663857E0
6.185964341E0,-3.038884640E0,4.402793646E-1,8.341380119E0
6.188070955E0,-3.038884640E0,4.546363056E-1,8.216953278E0
6.190177570E0,-3.077169895E0,4.689932466E-1,8.121239662E0
6.192284184E0,-3.086741209E0,4.977070987E-1,8.015955925E0
6.194390799E0,-3.120240688E0,5.216353536E-1,7.920242786E0
6.196497414E0,-3.134597778E0,5.503492355E-1,7.819744587E0
6.198604028E0,-3.158525944E0,5.742774606E-1,7.724031448E0
6.200710643E0,-3.182454109E0,5.934200287E-1,7.609176159E0
6.202817257E0,-3.206382275E0,6.125625968E-1,7.508677483E0
6.204923872E0,-3.230310678E0,6.173482537E-1,7.427321434E0
6.207030539E0,-3.273381472E0,6.269195080E-1,7.317251682E0
6.209137153E0,-3.273381472E0,6.556333899E-1,7.255038261E0
6.211243768E0,-3.287738323E0,6.652047038E-1,7.192824841E0
6.213350382E0,-3.297309637E0,6.843472719E-1,7.087540627E0
6.215456997E0,-3.297309637E0,6.939185858E-1,7.020541668E0
6.217563612E0,-3.282952785E0,6.939185858E-1,6.967899323E0
6.219670226E0,-3.297309637E0,7.226324677E-1,6.905686378E0
6.221776841E0,-3.297309637E0,7.082754970E-1,6.843472958E0
