"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
3.286653932E1,4.222636059E-1,-1.394060906E-2,8.609800786E-2,9.022672772E-1,1.300448378E2,8.295951007E0,5.616437860E0,1.302481927E2
3.287153932E1,4.233481622E-1,-1.426157448E-2,8.699274063E-2,9.016680121E-1,1.299076956E2,8.367522425E0,5.703172407E0,1.301158566E2
3.287653932E1,4.245041097E-1,-1.455259137E-2,8.781562746E-2,9.010398984E-1,1.297614416E2,8.432381658E0,5.784152626E0,1.299739960E2
3.288153932E1,4.257489435E-1,-1.478786301E-2,8.856151253E-2,9.003754854E-1,1.296038434E2,8.491118727E0,5.856608784E0,1.298202250E2
3.288653932E1,4.270954907E-1,-1.494140923E-2,8.922648430E-2,8.996692896E-1,1.294332532E2,8.544506922E0,5.917774510E0,1.296527484E2
3.289153932E1,4.285483316E-1,-1.499163453E-2,8.979849517E-2,8.989203572E-1,1.292490623E2,8.592331543E0,5.964863847E0,1.294707989E2
3.289653932E1,4.301093329E-1,-1.490147971E-2,9.027941525E-2,8.981277943E-1,1.290510022E2,8.636627974E0,5.994149081E0,1.292739415E2
3.290153932E1,4.317866527E-1,-1.463873964E-2,9.067413956E-2,8.972871304E-1,1.288380017E2,8.679507340E0,6.002627575E0,1.290609703E2
3.290653932E1,4.335675925E-1,-1.421368401E-2,9.099174291E-2,8.964025974E-1,1.286116349E2,8.721611206E0,5.991706622E0,1.288335349E2
3.291153932E1,4.354390123E-1,-1.364024729E-2,9.124953300E-2,8.954777122E-1,1.283735356E2,8.764265124E0,5.963580719E0,1.285933939E2
3.291653932E1,4.373879515E-1,-1.294979546E-2,9.146626294E-2,8.945155144E-1,1.281253189E2,8.808073722E0,5.922322635E0,1.283423708E2
3.292153932E1,4.393852910E-1,-1.217673998E-2,9.167551994E-2,8.935255408E-1,1.278706663E2,8.855106882E0,5.872909205E0,1.280844366E2
3.292653932E1,4.413975617E-1,-1.135965902E-2,9.189870954E-2,8.925210238E-1,1.276138298E2,8.905941591E0,5.820093976E0,1.278241048E2
3.293153932E1,4.433992995E-1,-1.055179816E-2,9.217804670E-2,8.915093541E-1,1.273580564E2,8.962472026E0,5.771269874E0,1.275650428E2
3.293653932E1,4.453495083E-1,-9.796258993E-3,9.254988283E-2,8.905068040E-1,1.271085953E2,9.026521804E0,5.732338713E0,1.273128597E2
3.294153932E1,4.472147975E-1,-9.111476131E-3,9.301763028E-2,8.895300031E-1,1.268697436E2,9.097649532E0,5.705057570E0,1.270719674E2
3.294653932E1,4.489735544E-1,-8.486391045E-3,9.355048835E-2,8.885938525E-1,1.266443054E2,9.173288686E0,5.686500451E0,1.268450053E2
3.295153932E1,4.506329323E-1,-7.910122164E-3,9.408584982E-2,8.877022266E-1,1.264314010E2,9.247424490E0,5.672378221E0,1.266308039E2
3.295653932E1,4.522133416E-1,-7.386511192E-3,9.454714507E-2,8.868536353E-1,1.262284429E2,9.311800185E0,5.659275900E0,1.264265114E2
3.296153932E1,4.537525914E-1,-6.912245881E-3,9.484992921E-2,8.860385418E-1,1.260305951E2,9.357631912E0,5.642772746E0,1.262269640E2
3.296653932E1,4.552889104E-1,-6.495104637E-3,9.494053572E-2,8.852435350E-1,1.258329505E2,9.378765630E0,5.621148642E0,1.260271085E2
3.297153932E1,4.568577876E-1,-6.133222487E-3,9.475071728E-2,8.844578266E-1,1.256309372E2,9.368082064E0,5.590872817E0,1.258221276E2
3.297653932E1,4.584861585E-1,-5.842586514E-3,9.424380958E-2,8.836709857E-1,1.254210697E2,9.320870677E0,5.551752867E0,1.256085142E2
3.298153932E1,4.601942238E-1,-5.644566845E-3,9.341897070E-2,8.828716278E-1,1.252007178E2,9.235873924E0,5.505919852E0,1.253837806E2
3.298653932E1,4.619843864E-1,-5.540817976E-3,9.231576324E-2,8.820530176E-1,1.249695387E2,9.117112647E0,5.455433527E0,1.251477613E2
3.299153932E1,4.638504397E-1,-5.526957568E-3,9.102828801E-2,8.812071681E-1,1.247283004E2,8.974547189E0,5.404575266E0,1.249015491E2
3.299653932E1,4.657726527E-1,-5.627626553E-3,8.969857544E-2,8.803285360E-1,1.244795235E2,8.821541921E0,5.363070178E0,1.246482797E2
3.300153932E1,4.677227314E-1,-5.830594338E-3,8.845124394E-2,8.794190288E-1,1.242268493E2,8.671585628E0,5.336010622E0,1.243919251E2
3.300653932E1,4.696670503E-1,-6.134861615E-3,8.741979301E-2,8.784833550E-1,1.239746276E2,8.538444680E0,5.330184447E0,1.241372369E2
3.301153932E1,4.715714165E-1,-6.523557473E-3,8.667282760E-2,8.775338531E-1,1.237273020E2,8.430061545E0,5.347390580E0,1.238887625E2
3.301653932E1,4.733984861E-1,-6.986220833E-3,8.628528565E-2,8.765842319E-1,1.234897465E2,8.354691600E0,5.390467061E0,1.236515528E2
3.302153932E1,4.751015582E-1,-7.492558099E-3,8.629143238E-2,8.756575584E-1,1.232680746E2,8.317585290E0,5.458008917E0,1.234317047E2
3.302653932E1,4.766397844E-1,-8.022121154E-3,8.670663089E-2,8.747754693E-1,1.230676600E2,8.321555970E0,5.548641817E0,1.232345919E2
3.303153932E1,4.779836676E-1,-8.564149030E-3,8.751291782E-2,8.739563823E-1,1.228924105E2,8.365495978E0,5.660220546E0,1.230640762E2
3.303653932E1,4.791195927E-1,-9.116266854E-3,8.864761889E-2,8.732141256E-1,1.227441660E2,8.443263657E0,5.789071190E0,1.229218402E2
3.304153932E1,4.800603136E-1,-9.650255553E-3,9.001927823E-2,8.725511432E-1,1.226213175E2,8.547081841E0,5.927505812E0,1.228058970E2
3.304653932E1,4.808402466E-1,-1.011296920E-2,9.151517600E-2,8.719606400E-1,1.225194115E2,8.668260711E0,6.064304936E0,1.227112065E2
3.305153932E1,4.815070888E-1,-1.047938224E-2,9.302136302E-2,8.714287877E-1,1.224322426E2,8.796361698E0,6.191101929E0,1.226310419E2
3.305653932E1,4.821098536E-1,-1.074581128E-2,9.444274008E-2,8.709392548E-1,1.223534185E2,8.921657666E0,6.302717215E0,1.225586069E2
3.306153932E1,4.827137531E-1,-1.090731472E-2,9.570089728E-2,8.704652786E-1,1.222744160E2,9.036035707E0,6.394939285E0,1.224849978E2
3.306653932E1,4.833710961E-1,-1.097894646E-2,9.673608094E-2,8.699850440E-1,1.221883878E2,9.132250033E0,6.466478193E0,1.224031328E2
3.307153932E1,4.841162984E-1,-1.099893823E-2,9.749990702E-2,8.694850206E-1,1.220908182E2,9.203060598E0,6.518811065E0,1.223084126E2
3.307653932E1,4.849807009E-1,-1.100434456E-2,9.797407687E-2,8.689497709E-1,1.219775840E2,9.244363619E0,6.554919047E0,1.221967587E2
3.308153932E1,4.859864853E-1,-1.100117434E-2,9.812502563E-2,8.683706522E-1,1.218457510E2,9.252289982E0,6.573694675E0,1.220651042E2
3.308653932E1,4.871485674E-1,-1.101451181E-2,9.796557575E-2,8.677371144E-1,1.216933263E2,9.226690327E0,6.578419121E0,1.219116054E2
3.309153932E1,4.884694454E-1,-1.101955492E-2,9.748207778E-2,8.670486808E-1,1.215199356E2,9.167598779E0,6.565732567E0,1.217357365E2
3.309653932E1,4.899386450E-1,-1.099025924E-2,9.668385237E-2,8.663091660E-1,1.213269021E2,9.077580617E0,6.533275930E0,1.215387810E2
3.310153932E1,4.915438721E-1,-1.091335900E-2,9.563317895E-2,8.655170798E-1,1.211157872E2,8.963883516E0,6.482930417E0,1.213225415E2
3.310653932E1,4.932699212E-1,-1.077701990E-2,9.438425303E-2,8.646734953E-1,1.208885369E2,8.832883715E0,6.416264808E0,1.210891863E2
3.311153932E1,4.950931126E-1,-1.059693750E-2,9.301067144E-2,8.637821078E-1,1.206482191E2,8.691418286E0,6.338649631E0,1.208421859E2
3.311653932E1,4.969905769E-1,-1.037081517E-2,9.158838540E-2,8.628466725E-1,1.203978058E2,8.547516418E0,6.253867599E0,1.205848353E2
3.312153932E1,4.989274205E-1,-1.011507958E-2,9.017346054E-2,8.618804216E-1,1.201418719E2,8.406191489E0,6.166380732E0,1.203220103E2
3.312653932E1,5.008703591E-1,-9.850895964E-3,8.883397281E-2,8.608950973E-1,1.198848016E2,8.273315855E0,6.081890417E0,1.200584304E2
3.313153932E1,5.027830867E-1,-9.582084604E-3,8.759885281E-2,8.599091768E-1,1.196314020E2,8.151787882E0,6.002156105E0,1.197990156E2
3.313653932E1,5.046431815E-1,-9.347873740E-3,8.651527762E-2,8.589313030E-1,1.193846624E2,8.044167432E0,5.933669665E0,1.195470340E2
3.314153932E1,5.064362360E-1,-9.169261903E-3,8.563058078E-2,8.579660058E-1,1.191465212E2,7.953959594E0,5.881231137E0,1.193046216E2
3.314653932E1,5.081363553E-1,-9.062469937E-3,8.493598551E-2,8.570304513E-1,1.189204543E2,7.879400914E0,5.845812450E0,1.190752448E2
3.315153932E1,5.097213292E-1,-9.043948725E-3,8.443335444E-2,8.561386466E-1,1.187094612E2,7.819747400E0,5.829050265E0,1.188619332E2
3.315653932E1,5.111683209E-1,-9.124576114E-3,8.410865813E-2,8.553066254E-1,1.185166352E2,7.773007543E0,5.831081742E0,1.186677449E2
3.316153932E1,5.124668220E-1,-9.312585928E-3,8.394967020E-2,8.545428514E-1,1.183434327E2,7.737458035E0,5.851980897E0,1.184940992E2
3.316653932E1,5.136207674E-1,-9.611426853E-3,8.395059407E-2,8.538463712E-1,1.181893807E2,7.712215983E0,5.891841709E0,1.183404920E2
3.317153932E1,5.146405840E-1,-1.000415720E-2,8.409114927E-2,8.532137275E-1,1.180531317E2,7.696133787E0,5.947941469E0,1.182054387E2
3.317653932E1,5.155485526E-1,-1.047071442E-2,8.436184376E-2,8.526330590E-1,1.179317439E2,7.689260851E0,6.017983353E0,1.180858907E2
3.318153932E1,5.163808224E-1,-1.099129952E-2,8.473716676E-2,8.520854712E-1,1.178204084E2,7.689963747E0,6.098863559E0,1.179768804E2
3.318653932E1,5.171786839E-1,-1.155649405E-2,8.519105613E-2,8.515486717E-1,1.177136145E2,7.695912801E0,6.188500937E0,1.178727649E2
3.319153932E1,5.179900860E-1,-1.215121895E-2,8.568169922E-2,8.509978056E-1,1.176049465E2,7.703499088E0,6.283372984E0,1.177669214E2
3.319653932E1,5.188598933E-1,-1.274261530E-2,8.616018295E-2,8.504107594E-1,1.174883872E2,7.709475253E0,6.377751890E0,1.176530540E2
3.320153932E1,5.198212542E-1,-1.333941892E-2,8.659066260E-2,8.497705460E-1,1.173594753E2,7.709514216E0,6.470649228E0,1.175265724E2
3.320653932E1,5.208933969E-1,-1.391653717E-2,8.692762256E-2,8.490700722E-1,1.172156042E2,7.700435535E0,6.557039179E0,1.173846270E2
3.321153932E1,5.220872563E-1,-1.446928829E-2,8.716841042E-2,8.483025432E-1,1.170552701E2,7.682158806E0,6.636370221E0,1.172256775E2
3.321653932E1,5.234002229E-1,-1.499126013E-2,8.732195199E-2,8.474681973E-1,1.168787813E2,7.655960226E0,6.708489328E0,1.170500451E2
3.322153932E1,5.248059499E-1,-1.548279729E-2,8.740387112E-2,8.465811014E-1,1.166896384E2,7.623569990E0,6.774096224E0,1.168613011E2
3.322653932E1,5.262753904E-1,-1.594319195E-2,8.744022995E-2,8.456560969E-1,1.164917167E2,7.587838662E0,6.834404647E0,1.166634341E2
3.323153932E1,5.277784050E-1,-1.637126878E-2,8.746132255E-2,8.447085023E-1,1.162890537E2,7.552072742E0,6.890849895E0,1.164606150E2
3.323653932E1,5.292812832E-1,-1.676884666E-2,8.748424798E-2,8.437574506E-1,1.160861862E2,7.518131533E0,6.944348764E0,1.162574767E2
3.324153932E1,5.307532435E-1,-1.712334342E-2,8.752166480E-2,8.428213000E-1,1.158872748E2,7.488286976E0,6.994187522E0,1.160582385E2
3.324653932E1,5.321649294E-1,-1.744518615E-2,8.759542555E-2,8.419163823E-1,1.156963052E2,7.464316956E0,7.042480209E0,1.158670148E2
3.325153932E1,5.334955642E-1,-1.773425564E-2,8.772176504E-2,8.410546184E-1,1.155161166E2,7.448009947E0,7.090058894E0,1.156867309E2
3.325653932E1,5.347415229E-1,-1.795924641E-2,8.789259195E-2,8.402403593E-1,1.153472323E2,7.440529059E0,7.133392991E0,1.155178575E2
3.326153932E1,5.359106964E-1,-1.813095808E-2,8.811394125E-2,8.394682407E-1,1.151886126E2,7.441769327E0,7.174006982E0,1.153593996E2
3.326653932E1,5.370133135E-1,-1.827192679E-2,8.837399632E-2,8.387328982E-1,1.150388947E2,7.449133157E0,7.213474924E0,1.152099794E2
3.327153932E1,5.380555044E-1,-1.837919094E-2,8.865176886E-2,8.380330205E-1,1.148972671E2,7.460715243E0,7.250283767E0,1.150687068E2
3.327653932E1,5.390470762E-1,-1.845962182E-2,8.893420547E-2,8.373638391E-1,1.147624145E2,7.474753315E0,7.284385387E0,1.149342232E2
3.328153932E1,5.400162833E-1,-1.853355579E-2,8.920834959E-2,8.367083073E-1,1.146305053E2,7.488502732E0,7.317195189E0,1.148026515E2
3.328653932E1,5.409926036E-1,-1.860481873E-2,8.946505189E-2,8.360483646E-1,1.144975295E2,7.500585167E0,7.348773417E0,1.146699295E2
3.329153932E1,5.420024022E-1,-1.865846291E-2,8.968061209E-2,8.353697658E-1,1.143598893E2,7.509388667E0,7.376430468E0,1.145323366E2
3.329653932E1,5.430719135E-1,-1.867179573E-2,8.984669298E-2,8.346567154E-1,1.142139936E2,7.515285599E0,7.397683944E0,1.143862095E2
3.330153932E1,5.442180511E-1,-1.863571629E-2,8.995965868E-2,8.338984847E-1,1.140575117E2,7.518357540E0,7.411574895E0,1.142291845E2
3.330653932E1,5.454553716E-1,-1.854225993E-2,9.001010656E-2,8.330863118E-1,1.138884248E2,7.518085132E0,7.416871294E0,1.140591933E2
3.331153932E1,5.467986349E-1,-1.837833226E-2,9.000770748E-2,8.322091699E-1,1.137046761E2,7.516128879E0,7.413047385E0,1.138741955E2
3.331653932E1,5.482520790E-1,-1.814193465E-2,8.997122198E-2,8.312615156E-1,1.135056385E2,7.514440583E0,7.401132812E0,1.136736312E2
3.332153932E1,5.498126567E-1,-1.782638021E-2,8.991352469E-2,8.302432299E-1,1.132916772E2,7.514761170E0,7.381283779E0,1.134579114E2
3.332653932E1,5.514666283E-1,-1.743594371E-2,8.985755593E-2,8.291599154E-1,1.130646238E2,7.519214101E0,7.355263308E0,1.132289638E2
3.333153932E1,5.531976438E-1,-1.698647439E-2,8.981341124E-2,8.280201554E-1,1.128266750E2,7.527965680E0,7.325117221E0,1.129890445E2
3.333653932E1,5.549889969E-1,-1.647313312E-2,8.980257064E-2,8.268321157E-1,1.125800862E2,7.543573568E0,7.291641607E0,1.127404847E2
3.334153932E1,5.568233183E-1,-1.587886177E-2,8.982064575E-2,8.256075978E-1,1.123272151E2,7.566880930E0,7.252824858E0,1.124856113E2
3.334653932E1,5.586821016E-1,-1.521018613E-2,8.987140656E-2,8.243579865E-1,1.120705896E2,7.598037919E0,7.209421383E0,1.122269686E2
3.335153932E1,5.605470465E-1,-1.450390182E-2,8.997797221E-2,8.230921030E-1,1.118127238E2,7.637103351E0,7.166311165E0,1.119671837E2
3.335653932E1,5.623968800E-1,-1.378399786E-2,9.015204757E-2,8.218225837E-1,1.115565588E2,7.683842364E0,7.126386413E0,1.117092645E2
3.336153932E1,5.642177696E-1,-1.308275014E-2,9.039312601E-2,8.205584884E-1,1.113040211E2,7.736226052E0,7.092590043E0,1.114551762E2
3.336653932E1,5.659901362E-1,-1.242974214E-2,9.068929404E-2,8.193144202E-1,1.110578472E2,7.791333164E0,7.066787054E0,1.112076712E2
3.337153932E1,5.677099384E-1,-1.179569960E-2,9.099978209E-2,8.180986047E-1,1.108186266E2,7.847152173E0,7.043510668E0,1.109671743E2
3.337653932E1,5.693702601E-1,-1.120581944E-2,9.131458402E-2,8.169171214E-1,1.105873525E2,7.901134456E0,7.024402889E0,1.107346963E2
3.338153932E1,5.709685620E-1,-1.065808628E-2,9.161745012E-2,8.157742023E-1,1.103644116E2,7.951859184E0,7.008151439E0,1.105105822E2
3.338653932E1,5.725118360E-1,-1.014375314E-2,9.188982844E-2,8.146677613E-1,1.101488598E2,7.998056004E0,6.992741738E0,1.102938210E2
3.339153932E1,5.740176712E-1,-9.650267661E-3,9.213415533E-2,8.135858178E-1,1.099382638E2,8.040618755E0,6.977289097E0,1.100819598E2
3.339653932E1,5.755083042E-1,-9.171101265E-3,9.233899415E-2,8.125143647E-1,1.097295264E2,8.078701478E0,6.960613753E0,1.098718455E2
3.340153932E1,5.770015167E-1,-8.709116839E-3,9.250454605E-2,8.114408851E-1,1.095201591E2,8.111989623E0,6.943146187E0,1.096609888E2
3.340653932E1,5.785278146E-1,-8.241528645E-3,9.261727333E-2,8.103454113E-1,1.093058731E2,8.140453583E0,6.922131933E0,1.094450014E2
3.341153932E1,5.801060827E-1,-7.746408693E-3,9.268340468E-2,8.092136383E-1,1.090839914E2,8.165994686E0,6.896108603E0,1.092211702E2
3.341653932E1,5.817504123E-1,-7.219559513E-3,9.270507097E-2,8.080347180E-1,1.088524966E2,8.189009278E0,6.864963094E0,1.089874663E2
3.342153932E1,5.834670470E-1,-6.651432253E-3,9.267777950E-2,8.068040609E-1,1.086104649E2,8.209699319E0,6.827564737E0,1.087429295E2
3.342653932E1,5.852566047E-1,-6.037375890E-3,9.259622544E-2,8.055210710E-1,1.083577599E2,8.227925466E0,6.783128538E0,1.084873988E2
3.343153932E1,5.871038859E-1,-5.389071535E-3,9.246582538E-2,8.041952848E-1,1.080964812E2,8.243602641E0,6.732946904E0,1.082230251E2
3.343653932E1,5.889937956E-1,-4.709515255E-3,9.227748960E-2,8.028380871E-1,1.078287253E2,8.255858569E0,6.676518353E0,1.079519005E2
3.344153932E1,5.909161822E-1,-3.998090979E-3,9.204360843E-2,8.014549613E-1,1.075558995E2,8.266031501E0,6.614508808E0,1.076754720E2
3.344653932E1,5.928514592E-1,-3.285628511E-3,9.177411348E-2,8.000586629E-1,1.072807628E2,8.273172964E0,6.550230673E0,1.073966144E2
3.345153932E1,5.947740971E-1,-2.589550335E-3,9.150316566E-2,7.986640334E-1,1.070069407E2,8.279505997E0,6.487346588E0,1.071191021E2
3.345653932E1,5.966555764E-1,-1.935432199E-3,9.127993882E-2,7.972868681E-1,1.067385108E2,8.288070586E0,6.431286120E0,1.068472173E2
3.346153932E1,5.984745647E-1,-1.329093589E-3,9.114024043E-2,7.959396243E-1,1.064785513E2,8.301898584E0,6.384840149E0,1.065841488E2
3.346653932E1,6.002314098E-1,-7.759915898E-4,9.111517668E-2,7.946192026E-1,1.062270541E2,8.323411337E0,6.350689129E0,1.063299688E2
3.347153932E1,6.019391896E-1,-2.986632171E-4,9.122994542E-2,7.933134437E-1,1.059821830E2,8.353192921E0,6.332818563E0,1.060829475E2
3.347653932E1,6.036277498E-1,1.308292703E-4,9.145158529E-2,7.920038700E-1,1.057396794E2,8.389781211E0,6.326740748E0,1.058386510E2
3.348153932E1,6.053293124E-1,5.323375808E-4,9.173411131E-2,7.906712294E-1,1.054949147E2,8.429982029E0,6.327818188E0,1.055922695E2
3.348653932E1,6.070909388E-1,9.075762355E-4,9.201156348E-2,7.892867923E-1,1.052410903E2,8.467431967E0,6.331808067E0,1.053368275E2
3.349153932E1,6.089438414E-1,1.248869929E-3,9.218407422E-2,7.878375053E-1,1.049736501E2,8.492167980E0,6.332726874E0,1.050675647E2
3.349653932E1,6.109090070E-1,1.562429592E-3,9.215165675E-2,7.863178849E-1,1.046894817E2,8.495323705E0,6.323122085E0,1.047811422E2
3.350153932E1,6.130195482E-1,1.830354449E-3,9.182361513E-2,7.847114801E-1,1.043836847E2,8.467184216E0,6.298410803E0,1.044725332E2
3.350653932E1,6.153004263E-1,2.010883763E-3,9.114036709E-2,7.830036879E-1,1.040524939E2,8.399335024E0,6.258154727E0,1.041380034E2
3.351153932E1,6.177476756E-1,2.101905178E-3,9.007912129E-2,7.811972499E-1,1.036963126E2,8.289766963E0,6.200517243E0,1.037779687E2
3.351653932E1,6.203563330E-1,2.112849616E-3,8.867323399E-2,7.792885303E-1,1.033156791E2,8.142435373E0,6.126558326E0,1.033930585E2
3.352153932E1,6.231117838E-1,2.047065878E-3,8.699100465E-2,7.772773504E-1,1.029125376E2,7.964100305E0,6.040300712E0,1.029853876E2
3.352653932E1,6.259921455E-1,1.926903147E-3,8.511900157E-2,7.751676440E-1,1.024899092E2,7.764526540E0,5.945378130E0,1.025581161E2
3.353153932E1,6.289792207E-1,1.781169442E-3,8.315524459E-2,7.729600072E-1,1.020502972E2,7.554877390E0,5.845843941E0,1.021138714E2
3.353653932E1,6.320546451E-1,1.617245842E-3,8.120755106E-2,7.706553340E-1,1.015962526E2,7.345566284E0,5.748530411E0,1.016553762E2
3.354153932E1,6.352383006E-1,1.378687564E-3,7.959257811E-2,7.682027221E-1,1.011246780E2,7.160569735E0,5.681720520E0,1.011800840E2
3.354653932E1,6.385454021E-1,1.141789369E-3,7.846802473E-2,7.655724883E-1,1.006331218E2,7.018965495E0,5.650644012E0,1.006854991E2
3.355153932E1,6.418949503E-1,1.045452780E-3,7.766212523E-2,7.628488541E-1,1.001334665E2,6.915877887E0,5.630162410E0,1.001829831E2
3.355653932E1,6.452087648E-1,1.095351181E-3,7.703680545E-2,7.601116896E-1,9.963734052E1,6.839985177E0,5.609301513E0,9.968401595E1
3.356153932E1,6.484312019E-1,1.287114806E-3,7.649583369E-2,7.574191093E-1,9.915314923E1,6.782917353E0,5.581111428E0,9.919693046E1
3.356653932E1,6.515257677E-1,1.649152720E-3,7.594469190E-2,7.548137903E-1,9.868652552E1,6.738867445E0,5.535947128E0,9.872723069E1
3.357153932E1,6.544649600E-1,2.196487971E-3,7.533986121E-2,7.523261905E-1,9.824181434E1,6.705548308E0,5.469142186E0,9.827920808E1
3.357653932E1,6.572320382E-1,2.884590067E-3,7.469651103E-2,7.499721050E-1,9.782177523E1,6.681260580E0,5.385660881E0,9.785570941E1
3.358153932E1,6.598266578E-1,3.669166472E-3,7.404642552E-2,7.477515936E-1,9.742669186E1,6.665541652E0,5.291816078E0,9.745709864E1
3.358653932E1,6.622615704E-1,4.502558615E-3,7.345659286E-2,7.456496954E-1,9.705483613E1,6.660517559E0,5.196991858E0,9.708175552E1
3.359153932E1,6.645586229E-1,5.337275099E-3,7.296957821E-2,7.436456084E-1,9.670305390E1,6.666038351E0,5.108786521E0,9.672661184E1
3.359653932E1,6.667459281E-1,6.160059944E-3,7.261582464E-2,7.417134643E-1,9.636718392E1,6.683402876E0,5.030993605E0,9.638751900E1
3.360153932E1,6.688543864E-1,6.948627532E-3,7.239990681E-2,7.398268580E-1,9.604258549E1,6.710961186E0,4.966221670E0,9.605985571E1
3.360653932E1,6.709109233E-1,7.693773601E-3,7.227802277E-2,7.379669547E-1,9.572518143E1,6.743952204E0,4.912180186E0,9.573951530E1
3.361153932E1,6.729394196E-1,8.391324431E-3,7.219807059E-2,7.361178994E-1,9.541132398E1,6.777356048E0,4.865435451E0,9.542281761E1
3.361653932E1,6.749647797E-1,9.035973810E-3,7.209803909E-2,7.342634201E-1,9.509716959E1,6.805264332E0,4.821841367E0,9.510589431E1
3.362153932E1,6.769998980E-1,9.609483182E-3,7.192029059E-2,7.323976159E-1,9.478070603E1,6.821269424E0,4.778512990E0,9.478676413E1
3.362653932E1,6.790657116E-1,1.011843514E-2,7.160767913E-2,7.305064797E-1,9.445864496E1,6.820917939E0,4.730525405E0,9.446210765E1
3.363153932E1,6.811655727E-1,1.054566912E-2,7.114632428E-2,7.285879850E-1,9.413041543E1,6.801730482E0,4.678122821E0,9.413142570E1
3.363653932E1,6.833060560E-1,1.087573636E-2,7.053145766E-2,7.266359925E-1,9.379493351E1,6.762106999E0,4.622119985E0,9.379370546E1
3.364153932E1,6.854918445E-1,1.110394765E-2,6.978658587E-2,7.246429920E-1,9.345139957E1,6.703667471E0,4.564624289E0,9.344819526E1
3.364653932E1,6.877204037E-1,1.123648975E-2,6.895928085E-2,7.226057053E-1,9.310014229E1,6.630919645E0,4.508690536E0,9.309524075E1
3.365153932E1,6.899857958E-1,1.128894743E-2,6.805235893E-2,7.205283046E-1,9.274203101E1,6.545363533E0,4.453058410E0,9.273567527E1
3.365653932E1,6.922876400E-1,1.129125059E-2,6.706443429E-2,7.184098363E-1,9.237706138E1,6.449265668E0,4.395014271E0,9.236941072E1
3.366153932E1,6.946261434E-1,1.127173472E-2,6.601331383E-2,7.162469625E-1,9.200513370E1,6.346386176E0,4.333540349E0,9.199627527E1
3.366653932E1,6.970027378E-1,1.127313729E-2,6.489816308E-2,7.140366435E-1,9.162594970E1,6.240102269E0,4.264997778E0,9.161585706E1
3.367153932E1,6.994140746E-1,1.133064460E-2,6.372627616E-2,7.117798328E-1,9.123997198E1,6.133934442E0,4.187020023E0,9.122853632E1
3.367653932E1,7.018486347E-1,1.149061043E-2,6.251272559E-2,7.094847560E-1,9.084898194E1,6.033018260E0,4.096936697E0,9.083598674E1
