"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.946539341E0,-7.728827596E-1,-4.779323041E-1,9.764456749E0
1.951539341E0,-7.867608666E-1,-4.720793366E-1,9.763633728E0
1.956539341E0,-8.017576933E-1,-4.640743732E-1,9.762796402E0
1.961539341E0,-8.180671930E-1,-4.541739225E-1,9.761910439E0
1.966539341E0,-8.355084658E-1,-4.424728155E-1,9.760969162E0
1.971539341E0,-8.529368043E-1,-4.292927682E-1,9.760050774E0
1.976539341E0,-8.697100282E-1,-4.150401056E-1,9.759186745E0
1.981539341E0,-8.858910799E-1,-4.005468190E-1,9.758337021E0
1.986539341E0,-9.017385244E-1,-3.870235384E-1,9.757431984E0
1.991539341E0,-9.175397754E-1,-3.756215572E-1,9.756403923E0
1.996539341E0,-9.335225821E-1,-3.670154512E-1,9.755214691E0
2.001539341E0,-9.497592449E-1,-3.613117635E-1,9.753860474E0
2.006539341E0,-9.667727351E-1,-3.585264981E-1,9.752291679E0
2.011539341E0,-9.843654633E-1,-3.582378328E-1,9.750542641E0
2.016539341E0,-1.002235055E0,-3.598507941E-1,9.748662949E0
2.021539341E0,-1.020497322E0,-3.629283607E-1,9.746652603E0
2.026539341E0,-1.039560795E0,-3.668281138E-1,9.744492531E0
2.031539341E0,-1.059693933E0,-3.711611927E-1,9.742159843E0
2.036539341E0,-1.081121683E0,-3.754737377E-1,9.739639282E0
2.041539341E0,-1.103176713E0,-3.799909353E-1,9.736990929E0
2.046539341E0,-1.125464797E0,-3.848888576E-1,9.734248161E0
2.051539341E0,-1.147426844E0,-3.905449212E-1,9.731457710E0
2.056539341E0,-1.169100761E0,-3.972004950E-1,9.728608131E0
2.061539341E0,-1.190316558E0,-4.044748247E-1,9.725735664E0
2.066539341E0,-1.211208224E0,-4.117898941E-1,9.722849846E0
2.071539341E0,-1.231881022E0,-4.183922708E-1,9.719969749E0
2.076539341E0,-1.252132177E0,-4.235128462E-1,9.717159271E0
2.081539341E0,-1.271722317E0,-4.264156222E-1,9.714488029E0
2.086539341E0,-1.290960908E0,-4.265962243E-1,9.711941719E0
2.091539341E0,-1.310273051E0,-4.238584042E-1,9.709475517E0
2.096539341E0,-1.329578280E0,-4.183145463E-1,9.707091331E0
2.101539341E0,-1.348791957E0,-4.099642932E-1,9.704796791E0
2.106539341E0,-1.367541671E0,-3.988107145E-1,9.702636719E0
2.111539341E0,-1.385964513E0,-3.850319088E-1,9.700579643E0
2.116539341E0,-1.404222846E0,-3.688735962E-1,9.698580742E0
2.121539341E0,-1.422173142E0,-3.507043123E-1,9.696640015E0
2.126539341E0,-1.439878941E0,-3.309829235E-1,9.694719315E0
2.131539341E0,-1.457437873E0,-3.101399839E-1,9.692785263E0
2.136539341E0,-1.474917054E0,-2.887384295E-1,9.690801620E0
2.141539341E0,-1.492019057E0,-2.670421302E-1,9.688806534E0
2.146539341E0,-1.508619189E0,-2.453682870E-1,9.686807632E0
2.151539341E0,-1.524890780E0,-2.236075252E-1,9.684786797E0
2.156539341E0,-1.540840268E0,-2.016489655E-1,9.682744980E0
2.161539341E0,-1.556242824E0,-1.792412698E-1,9.680721283E0
2.166539341E0,-1.570967197E0,-1.562461853E-1,9.678741455E0
2.171539341E0,-1.584909439E0,-1.326644272E-1,9.676820755E0
2.176539341E0,-1.598223925E0,-1.085753068E-1,9.674930573E0
2.181539341E0,-1.611053348E0,-8.421894908E-2,9.673045158E0
2.186539341E0,-1.623405457E0,-5.995910242E-2,9.671160698E0
2.191539341E0,-1.635337591E0,-3.585463390E-2,9.669269562E0
2.196539341E0,-1.647048354E0,-1.199658029E-2,9.667341232E0
2.201539341E0,-1.659011960E0,1.180013735E-2,9.665294647E0
2.206539341E0,-1.671248436E0,3.525490686E-2,9.663128853E0
2.211539341E0,-1.683405519E0,5.821042880E-2,9.660907745E0
2.216539341E0,-1.694613695E0,8.099888265E-2,9.658783913E0
2.221539341E0,-1.704320312E0,1.038643643E-1,9.656857491E0
2.226539341E0,-1.712102294E0,1.272773594E-1,9.655200005E0
2.231539341E0,-1.717873216E0,1.515456289E-1,9.653824806E0
2.236539341E0,-1.721102595E0,1.770881861E-1,9.652814865E0
2.241539341E0,-1.721299052E0,2.039791495E-1,9.652249336E0
2.246539341E0,-1.718049526E0,2.315929979E-1,9.652204514E0
2.251539341E0,-1.711397529E0,2.590214312E-1,9.652689934E0
2.256539341E0,-1.701201200E0,2.855509222E-1,9.653743744E0
2.261539341E0,-1.687428117E0,3.103091419E-1,9.655396461E0
2.266539341E0,-1.670400977E0,3.328734636E-1,9.657606125E0
2.271539341E0,-1.650235057E0,3.526664674E-1,9.660369873E0
2.276539341E0,-1.626739144E0,3.689386845E-1,9.663746834E0
2.281539341E0,-1.599655271E0,3.810837865E-1,9.667795181E0
2.286539341E0,-1.569070101E0,3.888494074E-1,9.672496796E0
2.291539341E0,-1.535341740E0,3.922377229E-1,9.677771568E0
2.296539341E0,-1.499384284E0,3.916813135E-1,9.683430672E0
2.301539341E0,-1.462180018E0,3.878416121E-1,9.689271927E0
2.306539341E0,-1.424572349E0,3.814968467E-1,9.695123672E0
2.311539341E0,-1.387975812E0,3.732212186E-1,9.700753212E0
2.316539341E0,-1.353709698E0,3.639140129E-1,9.705947876E0
2.321539341E0,-1.322959542E0,3.545610607E-1,9.710533142E0
2.326539341E0,-1.296341896E0,3.463460207E-1,9.714418411E0
2.331539341E0,-1.274949551E0,3.401747346E-1,9.717468262E0
2.336539341E0,-1.259746194E0,3.365057111E-1,9.719577789E0
2.341539341E0,-1.251091480E0,3.346063197E-1,9.720760345E0
2.346539341E0,-1.247894168E0,3.331542611E-1,9.721221924E0
2.351539341E0,-1.249015689E0,3.302985728E-1,9.721175194E0
2.356539341E0,-1.253293514E0,3.245834410E-1,9.720817566E0
2.361539341E0,-1.259822369E0,3.149285018E-1,9.720291138E0
2.366539341E0,-1.268103004E0,3.002512753E-1,9.719678879E0
2.371539341E0,-1.277835011E0,2.799310386E-1,9.719010353E0
2.376539341E0,-1.289379478E0,2.542348206E-1,9.718191147E0
2.381539341E0,-1.302841187E0,2.242155224E-1,9.717135429E0
2.386539341E0,-1.318834424E0,1.921439618E-1,9.715665817E0
2.391539341E0,-1.337431192E0,1.608454138E-1,9.713691711E0
2.396539341E0,-1.359003305E0,1.330582798E-1,9.711117744E0
2.401539341E0,-1.383428097E0,1.111247689E-1,9.707943916E0
2.406539341E0,-1.410315871E0,9.628913552E-2,9.704233170E0
2.411539341E0,-1.439163923E0,8.929251134E-2,9.700062752E0
2.416539341E0,-1.468781352E0,8.983420581E-2,9.695617676E0
2.421539341E0,-1.498088956E0,9.745456278E-2,9.691059113E0
2.426539341E0,-1.525898814E0,1.114460751E-1,9.686567307E0
2.431539341E0,-1.551483750E0,1.308196038E-1,9.682260513E0
2.436539341E0,-1.574310422E0,1.543357819E-1,9.678228378E0
2.441539341E0,-1.593675971E0,1.801950485E-1,9.674612045E0
2.446539341E0,-1.608905315E0,2.066019922E-1,9.671563148E0
2.451539341E0,-1.619510770E0,2.318688631E-1,9.669219971E0
2.456539341E0,-1.625106692E0,2.548181117E-1,9.667702675E0
2.461539341E0,-1.625444055E0,2.744585276E-1,9.667108536E0
2.466539341E0,-1.620729208E0,2.902565002E-1,9.667438507E0
2.471539341E0,-1.611875296E0,3.017950952E-1,9.668565750E0
2.476539341E0,-1.599905372E0,3.089163303E-1,9.670329094E0
2.481539341E0,-1.585385561E0,3.117874563E-1,9.672627449E0
2.486539341E0,-1.568896174E0,3.110713363E-1,9.675338745E0
2.491539341E0,-1.550907254E0,3.074805737E-1,9.678354263E0
2.496539341E0,-1.532287836E0,3.022909164E-1,9.681482315E0
2.501539341E0,-1.514156699E0,2.965772748E-1,9.684511185E0
2.506539341E0,-1.497354627E0,2.912360132E-1,9.687284470E0
2.511539341E0,-1.482479930E0,2.871521115E-1,9.689694405E0
2.516539341E0,-1.470085263E0,2.851272821E-1,9.691642761E0
2.521539341E0,-1.460711956E0,2.858884335E-1,9.693037987E0
2.526539341E0,-1.455119371E0,2.898810506E-1,9.693759918E0
2.531539341E0,-1.453703642E0,2.971866727E-1,9.693751335E0
2.536539341E0,-1.456781983E0,3.076074123E-1,9.692963600E0
2.541539341E0,-1.464162707E0,3.204827309E-1,9.691434860E0
2.546539341E0,-1.475253105E0,3.349571824E-1,9.689263344E0
2.551539341E0,-1.489154100E0,3.501247466E-1,9.686599731E0
2.556539341E0,-1.505356908E0,3.650796115E-1,9.683543205E0
2.561539341E0,-1.523117781E0,3.792147338E-1,9.680221558E0
2.566539341E0,-1.542073965E0,3.922176659E-1,9.676702499E0
2.571539341E0,-1.562054157E0,4.036680162E-1,9.673026085E0
2.576539341E0,-1.582562447E0,4.132839441E-1,9.669284821E0
2.581539341E0,-1.603098392E0,4.211239219E-1,9.665563583E0
2.586539341E0,-1.622926593E0,4.272988737E-1,9.661983490E0
2.591539341E0,-1.641492009E0,4.323673546E-1,9.658620834E0
2.596539341E0,-1.658487797E0,4.367192686E-1,9.655521393E0
2.601539341E0,-1.673788548E0,4.408139586E-1,9.652693748E0
2.606539341E0,-1.687238455E0,4.449261129E-1,9.650163651E0
2.611539341E0,-1.698512554E0,4.491899312E-1,9.647988319E0
2.616539341E0,-1.707314014E0,4.539988339E-1,9.646208763E0
2.621539341E0,-1.713325977E0,4.595090449E-1,9.644882202E0
2.626539341E0,-1.716525674E0,4.656810164E-1,9.644017220E0
2.631539341E0,-1.716869593E0,4.726140499E-1,9.643618584E0
2.636539341E0,-1.714923143E0,4.803139269E-1,9.643585205E0
2.641539341E0,-1.711237550E0,4.886833727E-1,9.643818855E0
2.646539341E0,-1.706543088E0,4.975523055E-1,9.644197464E0
2.651539341E0,-1.701414824E0,5.065873861E-1,9.644633293E0
2.656539341E0,-1.696594477E0,5.154950619E-1,9.645009995E0
2.661539341E0,-1.692639232E0,5.241606832E-1,9.645237923E0
2.666539341E0,-1.690140724E0,5.325585604E-1,9.645215988E0
2.671539341E0,-1.689577699E0,5.408558846E-1,9.644853592E0
2.676539341E0,-1.690936446E0,5.491491556E-1,9.644145966E0
2.681539341E0,-1.694141865E0,5.571430922E-1,9.643124580E0
2.686539341E0,-1.698830128E0,5.646709204E-1,9.641862869E0
2.691539341E0,-1.704649925E0,5.713992715E-1,9.640438080E0
2.696539341E0,-1.710916042E0,5.770981908E-1,9.638989449E0
2.701539341E0,-1.717823267E0,5.813603997E-1,9.637504578E0
2.706539341E0,-1.724405527E0,5.840268135E-1,9.636167526E0
2.711539341E0,-1.729610682E0,5.849491358E-1,9.635179520E0
2.716539341E0,-1.733018637E0,5.841879845E-1,9.634613037E0
2.721539341E0,-1.734161735E0,5.821036696E-1,9.634532928E0
2.726539341E0,-1.733183742E0,5.791030526E-1,9.634890556E0
2.731539341E0,-1.730467200E0,5.756220222E-1,9.635586739E0
2.736539341E0,-1.726487279E0,5.722404718E-1,9.636502266E0
2.741539341E0,-1.721633792E0,5.691385865E-1,9.637553215E0
2.746539341E0,-1.716056585E0,5.665112734E-1,9.638703346E0
2.751539341E0,-1.709922791E0,5.643648505E-1,9.639920235E0
2.756539341E0,-1.703364491E0,5.626751184E-1,9.641180038E0
2.761539341E0,-1.696990252E0,5.614041686E-1,9.642376900E0
2.766539341E0,-1.690512657E0,5.601705909E-1,9.643587112E0
2.771539341E0,-1.683382034E0,5.592107177E-1,9.644888878E0
2.776539341E0,-1.674785852E0,5.588692427E-1,9.646405220E0
2.781539341E0,-1.664428353E0,5.592983961E-1,9.648173332E0
2.786539341E0,-1.651961446E0,5.606393814E-1,9.650238037E0
2.791539341E0,-1.637951255E0,5.629178882E-1,9.652493477E0
2.796539341E0,-1.622426987E0,5.658183694E-1,9.654944420E0
2.801539341E0,-1.604833364E0,5.688754320E-1,9.657706261E0
2.806539341E0,-1.584489584E0,5.715890527E-1,9.660903931E0
2.811539341E0,-1.561335325E0,5.737526417E-1,9.664545059E0
2.816539341E0,-1.535611391E0,5.752359033E-1,9.668578148E0
2.821539341E0,-1.507465243E0,5.757076740E-1,9.672977448E0
2.826539341E0,-1.477125049E0,5.747529864E-1,9.677714348E0
2.831539341E0,-1.444639325E0,5.719999075E-1,9.682779312E0
2.836539341E0,-1.410455704E0,5.678598285E-1,9.688061714E0
2.841539341E0,-1.375172615E0,5.630438328E-1,9.693413734E0
2.846539341E0,-1.340014577E0,5.581050515E-1,9.698620796E0
2.851539341E0,-1.306477904E0,5.537112951E-1,9.703448296E0
2.856539341E0,-1.275244951E0,5.502814651E-1,9.707798004E0
2.861539341E0,-1.246356010E0,5.481008291E-1,9.711671829E0
2.866539341E0,-1.220122814E0,5.473176837E-1,9.715045929E0
2.871539341E0,-1.196618557E0,5.473522544E-1,9.717967033E0
2.876539341E0,-1.175630689E0,5.469838381E-1,9.720549583E0
2.881539341E0,-1.156371474E0,5.446753502E-1,9.722989082E0
2.886539341E0,-1.138380647E0,5.389976501E-1,9.725428581E0
2.891539341E0,-1.120782495E0,5.288959742E-1,9.728026390E0
2.896539341E0,-1.102975488E0,5.137313008E-1,9.730874062E0
2.901539341E0,-1.085090756E0,4.936155677E-1,9.733925819E0
2.906539341E0,-1.067337155E0,4.691932499E-1,9.737095833E0
2.911539341E0,-1.049660087E0,4.417731464E-1,9.740300179E0
2.916539341E0,-1.032729387E0,4.134752750E-1,9.743350983E0
2.921539341E0,-1.016855359E0,3.866182864E-1,9.746123314E0
2.926539341E0,-1.003353238E0,3.633259237E-1,9.748418808E0
2.931539341E0,-9.935203791E-1,3.455243111E-1,9.750072479E0
2.936539341E0,-9.886735082E-1,3.350314796E-1,9.750931740E0
2.941539341E0,-9.900563359E-1,3.335228264E-1,9.750843048E0
2.946539341E0,-9.992232323E-1,3.418718874E-1,9.749618530E0
2.951539341E0,-1.017392874E0,3.602555096E-1,9.747077942E0
2.956539341E0,-1.044787526E0,3.879202902E-1,9.743116379E0
2.961539341E0,-1.081123948E0,4.231714308E-1,9.737683296E0
2.966539341E0,-1.125554442E0,4.637142122E-1,9.730800629E0
2.971539341E0,-1.176888347E0,5.073232055E-1,9.722548485E0
2.976539341E0,-1.233774900E0,5.517922640E-1,9.713068962E0
2.981539341E0,-1.294792652E0,5.948364139E-1,9.702581406E0
2.986539341E0,-1.358546376E0,6.344478726E-1,9.691348076E0
2.991539341E0,-1.422858715E0,6.686514616E-1,9.679812431E0
2.996539341E0,-1.486001849E0,6.963275075E-1,9.668366432E0
3.001539341E0,-1.546324492E0,7.168832421E-1,9.657398224E0
3.006539341E0,-1.602440238E0,7.302997708E-1,9.647239685E0
3.011539341E0,-1.652623177E0,7.371123433E-1,9.638251305E0
3.016539341E0,-1.696004510E0,7.385148406E-1,9.630604744E0
3.021539341E0,-1.731529951E0,7.359618545E-1,9.624476433E0
3.026539341E0,-1.758342624E0,7.311903834E-1,9.619977951E0
3.031539341E0,-1.775578737E0,7.258897424E-1,9.617213249E0
3.036539341E0,-1.782503128E0,7.217589021E-1,9.616243362E0
3.041539341E0,-1.779407501E0,7.198581100E-1,9.616959572E0
3.046539341E0,-1.767176628E0,7.208378315E-1,9.619140625E0
3.051539341E0,-1.747119188E0,7.247310281E-1,9.622511864E0
3.056539341E0,-1.720341682E0,7.310336232E-1,9.626857758E0
3.061539341E0,-1.689223409E0,7.392891049E-1,9.631736755E0
3.066539341E0,-1.655464411E0,7.496178746E-1,9.636798859E0
3.071539341E0,-1.620844007E0,7.616667151E-1,9.641738892E0
3.076539341E0,-1.587092638E0,7.754006982E-1,9.646257401E0
3.081539341E0,-1.555481076E0,7.902714014E-1,9.650199890E0
3.086539341E0,-1.527754903E0,8.054566979E-1,9.653372765E0
3.091539341E0,-1.504923463E0,8.200373650E-1,9.655731201E0
3.096539341E0,-1.487638831E0,8.335794806E-1,9.657249451E0
3.101539341E0,-1.476705313E0,8.452840447E-1,9.657909393E0
3.106539341E0,-1.472434998E0,8.547283411E-1,9.657730103E0
3.111539341E0,-1.474645257E0,8.617228866E-1,9.656771660E0
3.116539341E0,-1.483037114E0,8.661134243E-1,9.655093193E0
3.121539341E0,-1.497103572E0,8.680394888E-1,9.652749062E0
3.126539341E0,-1.516347408E0,8.679881096E-1,9.649749756E0
3.131539341E0,-1.540122867E0,8.664895296E-1,9.646118164E0
3.136539341E0,-1.567705512E0,8.639003038E-1,9.641906738E0
3.141539341E0,-1.598276496E0,8.605628610E-1,9.637185097E0
3.146539341E0,-1.631003618E0,8.569529057E-1,9.632021904E0
3.151539341E0,-1.664913535E0,8.533339500E-1,9.626539230E0
3.156539341E0,-1.698815107E0,8.498015404E-1,9.620927811E0
3.161539341E0,-1.731681228E0,8.466726542E-1,9.615343094E0
3.166539341E0,-1.762713909E0,8.437648416E-1,9.609957695E0
3.171539341E0,-1.791190147E0,8.409750462E-1,9.604935646E0
3.176539341E0,-1.816389322E0,8.383668065E-1,9.600430489E0
3.181539341E0,-1.838162184E0,8.363155127E-1,9.596464157E0
3.186539341E0,-1.856279254E0,8.351035118E-1,9.593082428E0
3.191539341E0,-1.870550275E0,8.352355957E-1,9.590298653E0
3.196539341E0,-1.881157637E0,8.366538882E-1,9.588098526E0
3.201539341E0,-1.888416767E0,8.393316269E-1,9.586438179E0
3.206539341E0,-1.892756462E0,8.430987000E-1,9.585250854E0
3.211539341E0,-1.894256353E0,8.476561904E-1,9.584552765E0
3.216539341E0,-1.893186212E0,8.528012037E-1,9.584308624E0
3.221539341E0,-1.889553189E0,8.579728603E-1,9.584563255E0
3.226539341E0,-1.883667231E0,8.628642559E-1,9.585283279E0
3.231539341E0,-1.876034737E0,8.669164777E-1,9.586414337E0
3.236539341E0,-1.866902590E0,8.697298169E-1,9.587942123E0
3.241539341E0,-1.856613040E0,8.711476326E-1,9.589811325E0
3.246539341E0,-1.845776320E0,8.710768223E-1,9.591909409E0
3.251539341E0,-1.835023999E0,8.699117899E-1,9.594077110E0
3.256539341E0,-1.824882865E0,8.682813048E-1,9.596159935E0
3.261539341E0,-1.815477610E0,8.667546511E-1,9.598081589E0
3.266539341E0,-1.807113051E0,8.657638431E-1,9.599748611E0
3.271539341E0,-1.800209880E0,8.660295010E-1,9.601021767E0
3.276539341E0,-1.794916391E0,8.682746291E-1,9.601809502E0
3.281539341E0,-1.791142225E0,8.728294969E-1,9.602101326E0
3.286539341E0,-1.789060473E0,8.797433972E-1,9.601858139E0
3.291539341E0,-1.788639426E0,8.889229298E-1,9.601092339E0
3.296539341E0,-1.789753437E0,8.999466300E-1,9.599858284E0
3.301539341E0,-1.791959524E0,9.123362899E-1,9.598277092E0
3.306539341E0,-1.794984102E0,9.255890846E-1,9.596442223E0
3.311539341E0,-1.798348665E0,9.390416145E-1,9.594505310E0
3.316539341E0,-1.801505327E0,9.522567391E-1,9.592610359E0
3.321539341E0,-1.804107666E0,9.647246599E-1,9.590875626E0
3.326539341E0,-1.805592299E0,9.762465358E-1,9.589429855E0
3.331539341E0,-1.805345774E0,9.869754314E-1,9.588377953E0
3.336539341E0,-1.803172588E0,9.971685410E-1,9.587732315E0
3.341539341E0,-1.798315048E0,1.006876707E0,9.587630272E0
3.346539341E0,-1.790332675E0,1.016081572E0,9.588152885E0
3.351539341E0,-1.778867602E0,1.024496913E0,9.589390755E0
3.356539341E0,-1.763914347E0,1.031920552E0,9.591357231E0
3.361539341E0,-1.745480537E0,1.038091421E0,9.594062805E0
3.366539341E0,-1.723563671E0,1.042875409E0,9.597506523E0
3.371539341E0,-1.698758125E0,1.045996070E0,9.601588249E0
3.376539341E0,-1.672219992E0,1.047681689E0,9.606061935E0
3.381539341E0,-1.645146132E0,1.047893643E0,9.610713005E0
3.386539341E0,-1.618615746E0,1.046647310E0,9.615352631E0
3.391539341E0,-1.593804717E0,1.043715000E0,9.619814873E0
3.396539341E0,-1.571122766E0,1.038259268E0,9.624135017E0
3.401539341E0,-1.551109910E0,1.029491663E0,9.628322601E0
3.406539341E0,-1.533743262E0,1.016098619E0,9.632526398E0
3.411539341E0,-1.518929482E0,9.968338609E-1,9.636885643E0
3.416539341E0,-1.506603122E0,9.705402255E-1,9.641503334E0
3.421539341E0,-1.496555448E0,9.363923669E-1,9.646444321E0
3.426539341E0,-1.488680720E0,8.942131996E-1,9.651661873E0
3.431539341E0,-1.483404994E0,8.446372151E-1,9.656939507E0
3.436539341E0,-1.481617808E0,7.890660167E-1,9.661913872E0
3.441539341E0,-1.483699083E0,7.294876575E-1,9.666275024E0
3.446539341E0,-1.489346504E0,6.682019234E-1,9.669836044E0
3.451539341E0,-1.498092294E0,6.077573299E-1,9.672473907E0
3.456539341E0,-1.509338856E0,5.506315827E-1,9.674145699E0
3.461539341E0,-1.521873116E0,4.994769692E-1,9.674958229E0
3.466539341E0,-1.534427166E0,4.561293125E-1,9.675116539E0
3.471539341E0,-1.545737147E0,4.217474461E-1,9.674875259E0
3.476539341E0,-1.555294275E0,3.969033062E-1,9.674394608E0
3.481539341E0,-1.562376261E0,3.815530539E-1,9.673871040E0
3.486539341E0,-1.566812277E0,3.751750886E-1,9.673402786E0
3.491539341E0,-1.568217993E0,3.766638339E-1,9.673118591E0
3.496539341E0,-1.566356897E0,3.844822347E-1,9.673111916E0
3.501539341E0,-1.561203837E0,3.973419368E-1,9.673424721E0
3.506539341E0,-1.552811027E0,4.140409827E-1,9.674076080E0
3.511539341E0,-1.540938973E0,4.335661829E-1,9.675118446E0
3.516539341E0,-1.525273323E0,4.549388587E-1,9.676619530E0
3.521539341E0,-1.505894661E0,4.771719575E-1,9.678583145E0
3.526539341E0,-1.483168125E0,4.995124638E-1,9.680965424E0
3.531539341E0,-1.457736492E0,5.217152834E-1,9.683656693E0
3.536539341E0,-1.430355191E0,5.434977412E-1,9.686540604E0
3.541539341E0,-1.402111888E0,5.645502806E-1,9.689465523E0
3.546539341E0,-1.374024153E0,5.846161842E-1,9.692298889E0
3.551539341E0,-1.346709013E0,6.035336256E-1,9.694972992E0
3.556539341E0,-1.320916653E0,6.209821701E-1,9.697419167E0
3.561539341E0,-1.297288775E0,6.367130876E-1,9.699588776E0
3.566539341E0,-1.277045965E0,6.505185366E-1,9.701359749E0
3.571539341E0,-1.260684252E0,6.623920798E-1,9.702695847E0
3.576539341E0,-1.248815775E0,6.727614999E-1,9.703516960E0
3.581539341E0,-1.241879463E0,6.818911433E-1,9.703769684E0
3.586539341E0,-1.240022182E0,6.900744438E-1,9.703428268E0
3.591539341E0,-1.243174076E0,6.975164413E-1,9.702493668E0
3.596539341E0,-1.251568556E0,7.044705749E-1,9.700911522E0
3.601539341E0,-1.264921188E0,7.112334371E-1,9.698686600E0
3.606539341E0,-1.282862902E0,7.180999517E-1,9.695822716E0
3.611539341E0,-1.305000663E0,7.252632976E-1,9.692334175E0
3.616539341E0,-1.330847383E0,7.328140140E-1,9.688251495E0
3.621539341E0,-1.359824657E0,7.408152819E-1,9.683617592E0
3.626539341E0,-1.391276598E0,7.493215799E-1,9.678494453E0
3.631539341E0,-1.424809217E0,7.583222985E-1,9.672913551E0
3.636539341E0,-1.459744573E0,7.677519321E-1,9.666957855E0
3.641539341E0,-1.495294571E0,7.774489522E-1,9.660748482E0
3.646539341E0,-1.530860305E0,7.872543335E-1,9.654380798E0
3.651539341E0,-1.566211939E0,7.970269322E-1,9.647908211E0
3.656539341E0,-1.600774288E0,8.067219257E-1,9.641427040E0
3.661539341E0,-1.634156704E0,8.163038492E-1,9.635018349E0
3.666539341E0,-1.666483164E0,8.254836798E-1,9.628696442E0
3.671539341E0,-1.697548747E0,8.341578245E-1,9.622520447E0
3.676539341E0,-1.727277875E0,8.419077396E-1,9.616553307E0
3.681539341E0,-1.755604267E0,8.485483527E-1,9.610837936E0
3.686539341E0,-1.782021046E0,8.539211750E-1,9.605498314E0
3.691539341E0,-1.806090951E0,8.579059243E-1,9.600646019E0
3.696539341E0,-1.827797294E0,8.604027629E-1,9.596314430E0
3.701539341E0,-1.847182274E0,8.612651229E-1,9.592524529E0
3.706539341E0,-1.864135623E0,8.606172800E-1,9.589302063E0
3.711539341E0,-1.878706932E0,8.584814668E-1,9.586649895E0
3.716539341E0,-1.890791416E0,8.550904989E-1,9.584576607E0
3.721539341E0,-1.900550842E0,8.506993651E-1,9.583036423E0
3.726539341E0,-1.907809496E0,8.455994129E-1,9.582045555E0
3.731539341E0,-1.912890077E0,8.399478793E-1,9.581531525E0
3.736539341E0,-1.915943980E0,8.338640928E-1,9.581451416E0
3.741539341E0,-1.916872859E0,8.274040818E-1,9.581826210E0
3.746539341E0,-1.916078329E0,8.206745386E-1,9.582563400E0
3.751539341E0,-1.913885355E0,8.136886954E-1,9.583597183E0
3.756539341E0,-1.910696387E0,8.062603474E-1,9.584861755E0
3.761539341E0,-1.906654000E0,7.982403636E-1,9.586337090E0
3.766539341E0,-1.901825309E0,7.897279263E-1,9.588002205E0
3.771539341E0,-1.896581054E0,7.807466984E-1,9.589776039E0
3.776539341E0,-1.891491890E0,7.713924050E-1,9.591538429E0
3.781539341E0,-1.886836052E0,7.619891167E-1,9.593206406E0
3.786539341E0,-1.883037567E0,7.525470257E-1,9.594697952E0
3.791539341E0,-1.880108356E0,7.430815697E-1,9.596010208E0
3.796539341E0,-1.877794504E0,7.339682579E-1,9.597165108E0
3.801539341E0,-1.876065493E0,7.256469131E-1,9.598134995E0
3.806539341E0,-1.875180483E0,7.185903192E-1,9.598839760E0
3.811539341E0,-1.875451922E0,7.133484483E-1,9.599177361E0
3.816539341E0,-1.876311541E0,7.104132175E-1,9.599226952E0
3.821539341E0,-1.879506350E0,7.098528743E-1,9.598643303E0
